time_stamp,baseline_empatica_bvp,baseline_empatica_eda,baseline_empatica_temp,baseline_samsung_bvp,cognitive_empatica_bvp,cognitive_empatica_eda,cognitive_empatica_temp,cognitive_samsung_bvp,survey_empatica_bvp,survey_empatica_eda,survey_empatica_temp,survey_samsung_bvp
1533196027.484375,-79.61,1.524393,33.31,1834238.0,,,,,,,,
1533196027.5,-66.62,1.509025,33.31,1833131.0,,,,,,,,
1533196027.515625,-61.23,1.505183,33.31,1832114.0,,,,,,,,
1533196027.53125,-62.27,1.501341,33.29,1831430.0,,,,,,,,
1533196027.546875,-67.22,1.510306,33.29,1830826.0,,,,,,,,
1533196027.5625,-73.46,1.51799,33.29,1830385.0,,,,,,,,
1533196027.578125,-78.94,1.51927,33.29,1830185.0,,,,,,,,
1533196027.59375,-82.18,1.512867,33.31,1829951.0,,,,,,,,
1533196027.609375,-82.03,1.503903,33.31,1829658.0,,,,,,,,
1533196027.625,-77.46,1.512867,33.31,1829738.0,,,,,,,,
1533196027.640625,-67.65,1.523112,33.31,1829796.0,,,,,,,,
1533196027.65625,-52.5,1.516709,33.29,1829954.0,,,,,,,,
1533196027.671875,-32.93,1.516709,33.29,1830287.0,,,,,,,,
1533196027.6875,-10.83,1.512867,33.29,1830600.0,,,,,,,,
1533196027.703125,11.23,1.509025,33.29,1830956.0,,,,,,,,
1533196027.71875,30.61,1.511587,33.29,1831248.0,,,,,,,,
1533196027.734375,45.02,1.511587,33.29,1831714.0,,,,,,,,
1533196027.75,52.87,1.509025,33.29,1832294.0,,,,,,,,
1533196027.765625,53.53,1.503903,33.29,1832800.0,,,,,,,,
1533196027.78125,47.4,1.503903,33.27,1832385.0,,,,,,,,
1533196027.796875,35.87,1.500061,33.27,1831351.0,,,,,,,,
1533196027.8125,21.05,1.506464,33.27,1829615.0,,,,,,,,
1533196027.828125,5.39,1.506464,33.27,1826641.0,,,,,,,,
1533196027.84375,-8.72,1.500061,33.29,1821857.0,,,,,,,,
1533196027.859375,-19.39,1.496219,33.29,1816447.0,,,,,,,,
