time_stamp,baseline_empatica_bvp,baseline_empatica_eda,baseline_empatica_temp,baseline_samsung_bvp,cognitive_empatica_bvp,cognitive_empatica_eda,cognitive_empatica_temp,cognitive_samsung_bvp,survey_empatica_bvp,survey_empatica_eda,survey_empatica_temp,survey_samsung_bvp
1669463780.890625,5.9,0.456201,31.37,2135132.0,,,,,,,,
1669463780.90625,4.32,0.480535,31.37,2134428.0,,,,,,,,
1669463780.921875,2.91,0.47285,31.37,2134094.0,,,,,,,,
1669463780.9375,1.76,0.465166,31.37,2133525.0,,,,,,,,
1669463780.953125,0.85,0.457482,31.37,2132808.0,,,,,,,,
1669463780.96875,0.06,0.460043,31.37,2132751.0,,,,,,,,
1669463780.984375,-0.84,0.45492,31.37,2132458.0,,,,,,,,
1669463781.0,-2.1,0.449797,31.37,2132157.0,,,,,,,,
1669463781.015625,-3.91,0.451078,31.37,2132493.0,,,,,,,,
1669463781.03125,-6.27,0.45364,31.41,2132206.0,,,,,,,,
1669463781.046875,-8.99,0.45364,31.41,2132319.0,,,,,,,,
1669463781.0625,-11.77,0.452359,31.41,2132550.0,,,,,,,,
1669463781.078125,-14.29,0.45364,31.41,2132898.0,,,,,,,,
1669463781.09375,-16.41,0.448517,31.39,2133206.0,,,,,,,,
1669463781.109375,-18.13,0.447236,31.39,2133597.0,,,,,,,,
1669463781.125,-19.66,0.45492,31.39,2132460.0,,,,,,,,
1669463781.140625,-21.26,0.451078,31.39,2130116.0,,,,,,,,
1669463781.15625,-23.17,0.451078,31.39,2128754.0,,,,,,,,
1669463781.171875,-25.5,0.445955,31.39,2127663.0,,,,,,,,
1669463781.1875,-28.2,0.443394,31.39,2126801.0,,,,,,,,
1669463781.203125,-31.01,0.45364,31.39,2126381.0,,,,,,,,
1669463781.21875,-33.47,0.452359,31.39,2125849.0,,,,,,,,
1669463781.234375,-34.98,0.451078,31.39,2125517.0,,,,,,,,
1669463781.25,-34.95,0.449797,31.39,2125193.0,,,,,,,,
1669463781.265625,-32.96,0.443394,31.39,2124890.0,,,,,,,,
1669463781.28125,-28.88,0.451078,31.37,2124332.0,,,,,,,,
1669463781.296875,-22.96,0.448517,31.37,2124742.0,,,,,,,,
1669463781.3125,-15.78,0.447236,31.37,2124789.0,,,,,,,,
1669463781.328125,-8.11,0.442113,31.37,2124585.0,,,,,,,,
1669463781.34375,-0.79,0.444675,31.37,2124873.0,,,,,,,,
1669463781.359375,5.5,0.443394,31.37,2125280.0,,,,,,,,
1669463781.375,10.26,0.445955,31.37,2125951.0,,,,,,,,
1669463781.390625,13.32,0.451078,31.37,2126102.0,,,,,,,,
1669463781.40625,14.77,0.449797,31.37,2126849.0,,,,,,,,
1669463781.421875,14.93,0.442113,31.37,2127530.0,,,,,,,,
1669463781.4375,14.24,0.447236,31.37,2128219.0,,,,,,,,
1669463781.453125,13.07,0.443394,31.37,2127864.0,,,,,,,,
1669463781.46875,11.69,0.448517,31.37,2126204.0,,,,,,,,
1669463781.484375,10.19,0.449797,31.37,2124872.0,,,,,,,,
1669463781.5,8.55,0.443394,31.37,2124010.0,,,,,,,,
1669463781.515625,6.71,0.447236,31.37,2122962.0,,,,,,,,
1669463781.53125,4.67,0.452359,31.39,2122923.0,,,,,,,,
1669463781.546875,2.52,0.451078,31.39,2122730.0,,,,,,,,
1669463781.5625,0.4,0.448517,31.39,2122614.0,,,,,,,,
1669463781.578125,-1.59,0.443394,31.39,2122400.0,,,,,,,,
1669463781.59375,-3.41,0.447236,31.41,2121970.0,,,,,,,,
1669463781.609375,-5.13,0.442113,31.41,2122224.0,,,,,,,,
1669463781.625,-6.82,0.451078,31.41,2121763.0,,,,,,,,
