time_stamp,baseline_empatica_bvp,baseline_empatica_eda,baseline_empatica_temp,baseline_samsung_bvp,cognitive_empatica_bvp,cognitive_empatica_eda,cognitive_empatica_temp,cognitive_samsung_bvp,survey_empatica_bvp,survey_empatica_eda,survey_empatica_temp,survey_samsung_bvp
1549375729.640625,41.46,0.265108,33.16,2040808.0,,,,,,,,
1549375729.65625,36.36,0.280476,33.16,2044011.0,,,,,,,,
1549375729.671875,31.88,0.272792,33.16,2041596.0,,,,,,,,
1549375729.6875,28.1,0.267669,33.16,2034786.0,,,,,,,,
1549375729.703125,24.79,0.263827,33.16,2029053.0,,,,,,,,
1549375729.71875,21.57,0.263827,33.16,2024722.0,,,,,,,,
1549375729.734375,18.03,0.266389,33.18,2020744.0,,,,,,,,
1549375729.75,13.97,0.266389,33.18,2016346.0,,,,,,,,
1549375729.765625,9.47,0.267669,33.18,2014209.0,,,,,,,,
1549375729.78125,4.89,0.267669,33.18,2013810.0,,,,,,,,
1549375729.796875,0.63,0.263827,33.16,2012736.0,,,,,,,,
1549375729.8125,-3.03,0.262546,33.16,2012330.0,,,,,,,,
1549375729.828125,-6.16,0.267669,33.16,2012788.0,,,,,,,,
1549375729.84375,-9.19,0.267669,33.16,2014202.0,,,,,,,,
1549375729.859375,-12.64,0.270231,33.16,2016103.0,,,,,,,,
1549375729.875,-16.94,0.266389,33.16,2017952.0,,,,,,,,
1549375729.890625,-22.12,0.262546,33.16,2020407.0,,,,,,,,
1549375729.90625,-27.77,0.262546,33.16,2022821.0,,,,,,,,
1549375729.921875,-33.25,0.263827,33.16,2025720.0,,,,,,,,
1549375729.9375,-37.96,0.263827,33.16,2028448.0,,,,,,,,
1549375729.953125,-41.66,0.266389,33.16,2031628.0,,,,,,,,
1549375729.96875,-44.58,0.266389,33.16,2034988.0,,,,,,,,
1549375729.984375,-47.4,0.262546,33.16,2038502.0,,,,,,,,
1549375730.0,-50.9,0.262546,33.16,2042105.0,,,,,,,,
1549375730.015625,-55.68,0.263827,33.16,2045943.0,,,,,,,,
1549375730.03125,-61.8,0.266389,33.16,2048640.0,,,,,,,,
1549375730.046875,-68.65,0.266389,33.16,2046196.0,,,,,,,,
1549375730.0625,-74.95,0.265108,33.16,2039898.0,,,,,,,,
1549375730.078125,-79.08,0.261266,33.16,2035025.0,,,,,,,,
1549375730.09375,-79.51,0.262546,33.16,2031470.0,,,,,,,,
1549375730.109375,-75.32,0.263827,33.16,2028239.0,,,,,,,,
1549375730.125,-66.49,0.263827,33.16,2024860.0,,,,,,,,
1549375730.140625,-54.04,0.263827,33.16,2023628.0,,,,,,,,
1549375730.15625,-39.71,0.266389,33.16,2023087.0,,,,,,,,
1549375730.171875,-25.41,0.262546,33.16,2023028.0,,,,,,,,
1549375730.1875,-12.73,0.261266,33.16,2023216.0,,,,,,,,
1549375730.203125,-2.49,0.263827,33.16,2024194.0,,,,,,,,
1549375730.21875,5.28,0.280476,33.16,2025872.0,,,,,,,,
1549375730.234375,11.13,0.265108,33.16,2027886.0,,,,,,,,
1549375730.25,15.78,0.262546,33.16,2030318.0,,,,,,,,
1549375730.265625,19.82,0.261266,33.16,2033037.0,,,,,,,,
1549375730.28125,23.51,0.262546,33.16,2036029.0,,,,,,,,
1549375730.296875,26.89,0.266389,33.15,2038711.0,,,,,,,,
1549375730.3125,29.89,0.266389,33.15,2041865.0,,,,,,,,
1549375730.328125,32.47,0.266389,33.15,2045386.0,,,,,,,,
1549375730.34375,34.6,0.265108,33.15,2048832.0,,,,,,,,
1549375730.359375,36.25,0.265108,33.15,2052658.0,,,,,,,,
1549375730.375,37.35,0.261266,33.15,2056172.0,,,,,,,,
1549375730.390625,37.77,0.280476,33.15,2060459.0,,,,,,,,
1549375730.40625,37.46,0.266389,33.15,2064201.0,,,,,,,,
1549375730.421875,36.51,0.266389,33.15,2064042.0,,,,,,,,
1549375730.4375,35.19,0.262546,33.15,2058889.0,,,,,,,,
1549375730.453125,33.84,0.261266,33.15,2054002.0,,,,,,,,
1549375730.46875,32.76,0.263827,33.15,2051395.0,,,,,,,,
1549375730.484375,32.01,0.267669,33.16,2048670.0,,,,,,,,
1549375730.5,31.43,0.266389,33.16,2046068.0,,,,,,,,
1549375730.515625,30.64,0.266389,33.16,2044704.0,,,,,,,,
1549375730.53125,29.25,0.262546,33.16,2044802.0,,,,,,,,
1549375730.546875,27.0,0.263827,33.18,2044668.0,,,,,,,,
1549375730.5625,23.88,0.261266,33.18,2044506.0,,,,,,,,
1549375730.578125,20.19,0.265108,33.18,2045483.0,,,,,,,,
1549375730.59375,16.46,0.265108,33.18,2047323.0,,,,,,,,
1549375730.609375,13.22,0.266389,33.16,2049366.0,,,,,,,,
1549375730.625,10.87,0.263827,33.16,2051679.0,,,,,,,,
1549375730.640625,9.46,0.263827,33.16,2054492.0,,,,,,,,
1549375730.65625,8.75,0.261266,33.16,2057180.0,,,,,,,,
1549375730.671875,8.21,0.262546,33.16,2059956.0,,,,,,,,
1549375730.6875,7.39,0.266389,33.16,2062552.0,,,,,,,,
1549375730.703125,6.19,0.265108,33.16,2065832.0,,,,,,,,
1549375730.71875,5.02,0.263827,33.16,2069088.0,,,,,,,,
1549375730.734375,4.82,0.276634,33.18,2072724.0,,,,,,,,
1549375730.75,6.67,0.261266,33.18,2076150.0,,,,,,,,
1549375730.765625,11.31,0.263827,33.18,2079905.0,,,,,,,,
1549375730.78125,18.85,0.265108,33.18,2082893.0,,,,,,,,
1549375730.796875,28.56,0.266389,33.18,2082111.0,,,,,,,,
1549375730.8125,39.13,0.265108,33.18,2077091.0,,,,,,,,
1549375730.828125,49.11,0.261266,33.18,2073498.0,,,,,,,,
1549375730.84375,57.3,0.261266,33.18,2071751.0,,,,,,,,
1549375730.859375,63.06,0.262546,33.18,2070327.0,,,,,,,,
1549375730.875,66.19,0.266389,33.18,2069239.0,,,,,,,,
1549375730.890625,66.71,0.266389,33.18,2069340.0,,,,,,,,
1549375730.90625,64.61,0.265108,33.18,2069006.0,,,,,,,,
1549375730.921875,59.72,0.262546,33.18,2068762.0,,,,,,,,
1549375730.9375,51.71,0.262546,33.18,2069253.0,,,,,,,,
1549375730.953125,40.26,0.267669,33.18,2070323.0,,,,,,,,
1549375730.96875,25.18,0.263827,33.18,2071838.0,,,,,,,,
1549375730.984375,6.46,0.266389,33.18,2074083.0,,,,,,,,
1549375731.0,-15.57,0.266389,33.18,2076673.0,,,,,,,,
1549375731.015625,-40.05,0.262546,33.18,2079208.0,,,,,,,,
1549375731.03125,-65.39,0.263827,33.18,2081704.0,,,,,,,,
1549375731.046875,-89.19,0.262546,33.21,2084265.0,,,,,,,,
1549375731.0625,-108.67,0.266389,33.21,2086990.0,,,,,,,,
1549375731.078125,-121.33,0.266389,33.21,2089726.0,,,,,,,,
1549375731.09375,-125.8,0.265108,33.21,2093002.0,,,,,,,,
1549375731.109375,-122.44,0.262546,33.21,2096641.0,,,,,,,,
1549375731.125,-113.15,0.262546,33.21,2099743.0,,,,,,,,
1549375731.140625,-100.74,0.263827,33.21,2100329.0,,,,,,,,
1549375731.15625,-87.82,0.266389,33.21,2095199.0,,,,,,,,
1549375731.171875,-76.01,0.266389,33.18,2090349.0,,,,,,,,
1549375731.1875,-65.73,0.267669,33.18,2091637.0,,,,,,,,
1549375731.203125,-56.5,0.262546,33.18,2090749.0,,,,,,,,
1549375731.21875,-47.68,0.262546,33.18,2092037.0,,,,,,,,
1549375731.234375,-38.98,0.265108,33.21,2092920.0,,,,,,,,
1549375731.25,-30.59,0.266389,33.21,2093256.0,,,,,,,,
1549375731.265625,-23.01,0.265108,33.21,2093915.0,,,,,,,,
1549375731.28125,-16.56,0.266389,33.21,2094406.0,,,,,,,,
1549375731.296875,-11.21,0.262546,33.21,2093947.0,,,,,,,,
1549375731.3125,-6.6,0.262546,33.21,2095047.0,,,,,,,,
1549375731.328125,-2.26,0.262546,33.21,2095687.0,,,,,,,,
1549375731.34375,2.06,0.266389,33.21,2095021.0,,,,,,,,
1549375731.359375,6.33,0.265108,33.23,2097086.0,,,,,,,,
1549375731.375,10.27,0.265108,33.23,2097781.0,,,,,,,,
1549375731.390625,13.57,0.262546,33.23,2095534.0,,,,,,,,
1549375731.40625,16.07,0.265108,33.23,2096230.0,,,,,,,,
1549375731.421875,17.88,0.267669,33.21,2098230.0,,,,,,,,
1549375731.4375,19.29,0.267669,33.21,2098532.0,,,,,,,,
1549375731.453125,20.6,0.267669,33.21,2101347.0,,,,,,,,
1549375731.46875,21.99,0.267669,33.21,2106551.0,,,,,,,,
1549375731.484375,23.37,0.263827,33.18,2113237.0,,,,,,,,
1549375731.5,24.37,0.262546,33.18,2117566.0,,,,,,,,
1549375731.515625,24.54,0.263827,33.18,2114484.0,,,,,,,,
1549375731.53125,23.59,0.265108,33.18,2110601.0,,,,,,,,
1549375731.546875,21.53,0.26895,33.21,2104975.0,,,,,,,,
1549375731.5625,18.73,0.266389,33.21,2106223.0,,,,,,,,
1549375731.578125,15.76,0.262546,33.21,2100533.0,,,,,,,,
1549375731.59375,13.13,0.262546,33.21,2097624.0,,,,,,,,
1549375731.609375,11.06,0.262546,33.21,2095595.0,,,,,,,,
1549375731.625,9.41,0.265108,33.21,2093051.0,,,,,,,,
1549375731.640625,7.78,0.267669,33.21,2094404.0,,,,,,,,
1549375731.65625,5.76,0.267669,33.21,2096378.0,,,,,,,,
1549375731.671875,3.2,0.263827,33.21,2098352.0,,,,,,,,
1549375731.6875,0.26,0.262546,33.21,2100142.0,,,,,,,,
1549375731.703125,-2.71,0.265108,33.21,2100459.0,,,,,,,,
1549375731.71875,-5.38,0.265108,33.21,2102080.0,,,,,,,,
1549375731.734375,-7.67,0.267669,33.18,2104390.0,,,,,,,,
1549375731.75,-9.76,0.267669,33.18,2106878.0,,,,,,,,
1549375731.765625,-12.01,0.265108,33.18,2108328.0,,,,,,,,
1549375731.78125,-14.73,0.262546,33.18,2110927.0,,,,,,,,
1549375731.796875,-18.0,0.262546,33.21,2115604.0,,,,,,,,
1549375731.8125,-21.69,0.26895,33.21,2116747.0,,,,,,,,
1549375731.828125,-25.44,0.267669,33.21,2116739.0,,,,,,,,
1549375731.84375,-28.95,0.267669,33.21,2120165.0,,,,,,,,
1549375731.859375,-32.1,0.266389,33.21,2110123.0,,,,,,,,
1549375731.875,-34.99,0.262546,33.21,2099007.0,,,,,,,,
1549375731.890625,-37.98,0.266389,33.21,2119062.0,,,,,,,,
1549375731.90625,-41.56,0.265108,33.21,2092128.0,,,,,,,,
1549375731.921875,-46.19,0.267669,33.21,2087213.0,,,,,,,,
1549375731.9375,-52.14,0.281757,33.21,2082327.0,,,,,,,,
1549375731.953125,-59.29,0.263827,33.21,2078055.0,,,,,,,,
1549375731.96875,-67.0,0.263827,33.21,2074410.0,,,,,,,,
1549375731.984375,-74.08,0.265108,33.21,2071117.0,,,,,,,,
1549375732.0,-78.92,0.266389,33.21,2068002.0,,,,,,,,
1549375732.015625,-79.97,0.266389,33.21,2065523.0,,,,,,,,
1549375732.03125,-76.13,0.263827,33.21,2063981.0,,,,,,,,
1549375732.046875,-67.28,0.266389,33.21,2062132.0,,,,,,,,
1549375732.0625,-54.38,0.263827,33.21,2061186.0,,,,,,,,
1549375732.078125,-39.27,0.266389,33.21,2060333.0,,,,,,,,
1549375732.09375,-24.12,0.267669,33.21,2057937.0,,,,,,,,
1549375732.109375,-10.76,0.267669,33.21,2063077.0,,,,,,,,
1549375732.125,-0.19,0.265108,33.21,2058377.0,,,,,,,,
1549375732.140625,7.55,0.263827,33.21,2061543.0,,,,,,,,
1549375732.15625,13.12,0.265108,33.21,2064557.0,,,,,,,,
1549375732.171875,17.45,0.265108,33.21,2067767.0,,,,,,,,
1549375732.1875,21.28,0.267669,33.21,2069980.0,,,,,,,,
1549375732.203125,24.99,0.26895,33.21,2072692.0,,,,,,,,
1549375732.21875,28.6,0.265108,33.21,2069994.0,,,,,,,,
1549375732.234375,31.96,0.263827,33.18,2063818.0,,,,,,,,
1549375732.25,34.94,0.266389,33.18,2058775.0,,,,,,,,
1549375732.265625,37.48,0.26895,33.18,2055209.0,,,,,,,,
1549375732.28125,39.53,0.26895,33.18,2052421.0,,,,,,,,
1549375732.296875,41.04,0.265108,33.21,2049605.0,,,,,,,,
1549375732.3125,41.96,0.263827,33.21,2048513.0,,,,,,,,
1549375732.328125,42.27,0.263827,33.21,2047920.0,,,,,,,,
1549375732.34375,42.08,0.266389,33.21,2046767.0,,,,,,,,
1549375732.359375,41.65,0.270231,33.21,2046261.0,,,,,,,,
1549375732.375,41.26,0.26895,33.21,2046084.0,,,,,,,,
1549375732.390625,41.12,0.267669,33.21,2046735.0,,,,,,,,
1549375732.40625,41.21,0.265108,33.21,2047997.0,,,,,,,,
1549375732.421875,41.33,0.265108,33.18,2051444.0,,,,,,,,
1549375732.4375,41.13,0.267669,33.18,2049597.0,,,,,,,,
1549375732.453125,40.32,0.270231,33.18,2054143.0,,,,,,,,
1549375732.46875,38.79,0.270231,33.18,2056866.0,,,,,,,,
1549375732.484375,36.58,0.266389,33.18,2059807.0,,,,,,,,
1549375732.5,33.9,0.265108,33.18,2063491.0,,,,,,,,
1549375732.515625,30.98,0.270231,33.18,2066924.0,,,,,,,,
1549375732.53125,27.98,0.26895,33.18,2070882.0,,,,,,,,
1549375732.546875,25.01,0.270231,33.21,2070143.0,,,,,,,,
1549375732.5625,22.1,0.267669,33.21,2059433.0,,,,,,,,
1549375732.578125,19.19,0.265108,33.21,2065862.0,,,,,,,,
1549375732.59375,16.27,0.265108,33.21,2055177.0,,,,,,,,
1549375732.609375,13.3,0.267669,33.18,2052341.0,,,,,,,,
1549375732.625,10.29,0.283038,33.18,2049948.0,,,,,,,,
1549375732.640625,7.32,0.26895,33.18,2048704.0,,,,,,,,
1549375732.65625,4.49,0.26895,33.18,2048650.0,,,,,,,,
1549375732.671875,1.92,0.266389,33.18,2048368.0,,,,,,,,
1549375732.6875,-0.36,0.265108,33.18,2048195.0,,,,,,,,
1549375732.703125,-2.43,0.271511,33.18,2048293.0,,,,,,,,
1549375732.71875,-4.5,0.267669,33.18,2049645.0,,,,,,,,
1549375732.734375,-6.8,0.267669,33.18,2051967.0,,,,,,,,
1549375732.75,-9.49,0.265108,33.18,2053922.0,,,,,,,,
1549375732.765625,-12.58,0.267669,33.18,2056101.0,,,,,,,,
1549375732.78125,-15.88,0.267669,33.18,2058800.0,,,,,,,,
1549375732.796875,-19.16,0.266389,33.16,2061541.0,,,,,,,,
1549375732.8125,-22.23,0.267669,33.16,2064341.0,,,,,,,,
1549375732.828125,-25.1,0.26895,33.16,2066422.0,,,,,,,,
1549375732.84375,-27.98,0.26895,33.16,2070279.0,,,,,,,,
1549375732.859375,-31.29,0.266389,33.18,2074032.0,,,,,,,,
1549375732.875,-35.37,0.265108,33.18,2077654.0,,,,,,,,
1549375732.890625,-40.44,0.265108,33.18,2076230.0,,,,,,,,
1549375732.90625,-46.32,0.270231,33.18,2071513.0,,,,,,,,
1549375732.921875,-52.41,0.270231,33.18,2068527.0,,,,,,,,
1549375732.9375,-57.65,0.270231,33.18,2066921.0,,,,,,,,
1549375732.953125,-60.73,0.267669,33.18,2065848.0,,,,,,,,
1549375732.96875,-60.42,0.266389,33.18,2065217.0,,,,,,,,
1549375732.984375,-55.95,0.265108,33.21,2066256.0,,,,,,,,
1549375733.0,-47.35,0.267669,33.21,2067025.0,,,,,,,,
1549375733.015625,-35.59,0.270231,33.21,2067748.0,,,,,,,,
1549375733.03125,-22.29,0.26895,33.21,2069123.0,,,,,,,,
1549375733.046875,-9.28,0.265108,33.21,2071227.0,,,,,,,,
1549375733.0625,1.95,0.265108,33.21,2074755.0,,,,,,,,
1549375733.078125,10.59,0.267669,33.21,2079849.0,,,,,,,,
