timestamp,bvp,eda,temp,PPG GREEN
1625051401.453125,-410.56,0.464927,35.43,1791359.0
1625051401.46875,-368.43,0.523844,35.43,1795461.0
1625051401.484375,-314.45,0.503351,35.43,1797658.0
1625051401.5,-257.09,0.466208,35.39,1799707.0
1625051401.515625,-205.58,0.461085,35.39,1801428.0
1625051401.53125,-167.26,0.457242,35.39,1803344.0
1625051401.546875,-145.15,0.455962,35.39,1802581.0
1625051401.5625,-136.63,0.450838,35.83,1793000.0
1625051401.578125,-134.31,0.452119,35.83,1801316.0
1625051401.59375,-128.67,0.452119,35.83,1799378.0
1625051401.609375,-111.79,0.452119,35.83,1797596.0
1625051401.625,-80.26,0.448277,35.77,1796457.0
1625051401.640625,-36.03,0.446996,35.77,1796428.0
1625051401.65625,14.76,0.445715,35.77,1796100.0
1625051401.671875,64.18,0.448277,35.77,1795709.0
1625051401.6875,104.7,0.446996,35.61,1795681.0
1625051401.703125,130.36,0.444435,35.61,1795674.0
1625051401.71875,137.22,0.441873,35.61,1795094.0
1625051401.734375,123.68,0.443154,35.61,1795804.0
1625051401.75,91.19,0.439311,35.47,1796280.0
1625051401.765625,44.78,0.443154,35.47,1797058.0
1625051401.78125,-7.53,0.441873,35.47,1798133.0
1625051401.796875,-56.91,0.440592,35.47,1799478.0
1625051401.8125,-96.86,0.438031,35.37,1800199.0
1625051401.828125,-125.55,0.43675,35.37,1799293.0
1625051401.84375,-145.92,0.438031,35.37,1794118.0
1625051401.859375,-163.6,0.439311,35.37,1790771.0
1625051401.875,-183.73,0.438031,35.29,1786692.0
1625051401.890625,-208.56,0.434188,35.29,1785033.0
1625051401.90625,-236.57,0.435469,35.29,1782049.0
1625051401.921875,-264.27,0.432907,35.29,1781961.0
1625051401.9375,-288.17,0.435469,35.23,1784789.0
1625051401.953125,-306.0,0.435469,35.23,1788845.0
1625051401.96875,-316.76,0.432907,35.23,1792836.0
1625051401.984375,-320.01,0.429065,35.23,1797041.0
1625051402.0,-315.46,0.427784,35.16,1799534.0
1625051402.015625,-303.25,0.429065,35.16,1799629.0
1625051402.03125,-284.42,0.430346,35.16,1800463.0
1625051402.046875,-260.85,0.430346,35.16,1801852.0
1625051402.0625,-235.3,0.426503,35.15,1805961.0
1625051402.078125,-210.76,0.425223,35.15,1808579.0
1625051402.09375,-189.44,0.430346,35.15,1807907.0
1625051402.109375,-172.16,0.427784,35.15,1810069.0
1625051402.125,-158.39,0.427784,35.09,1811634.0
1625051402.140625,-146.72,0.422661,35.09,1812211.0
1625051402.15625,-135.54,0.422661,35.09,1820088.0
1625051402.171875,-123.71,0.425223,35.09,1828948.0
1625051402.1875,-110.05,0.425223,35.09,1837097.0
1625051402.203125,-94.37,0.422661,35.09,1842565.0
1625051402.21875,-77.46,0.418819,35.09,1843183.0
1625051402.234375,-60.67,0.420099,35.09,1845251.0
1625051402.25,-45.09,0.417538,35.07,1849241.0
1625051402.265625,-31.01,0.418819,35.07,1852053.0
1625051402.28125,-17.76,0.418819,35.07,1854885.0
1625051402.296875,-4.12,0.418819,35.07,1855478.0
1625051402.3125,11.28,0.414976,35.03,1852225.0
1625051402.328125,31.57,0.413696,35.03,1847946.0
1625051402.34375,58.77,0.417538,35.03,1845843.0
1625051402.359375,92.84,0.416257,35.03,1842229.0
1625051402.375,131.95,0.416257,35.03,1846985.0
1625051402.390625,173.72,0.411134,35.03,1852413.0
1625051402.40625,216.46,0.411134,35.03,1854095.0
