timestamp,bvp,eda,temp,PPG GREEN
1597571032.890625,35.87,0.242113,34.61,2028552.0
1597571032.90625,34.89,0.27542,34.53,2029022.0
1597571032.921875,32.09,0.280544,34.53,2029220.0
1597571032.9375,28.48,0.270296,34.53,2029121.0
1597571032.953125,25.35,0.280544,34.53,2029132.0
1597571032.96875,24.05,0.26261,34.57,2029506.0
1597571032.984375,25.52,0.258767,34.57,2029560.0
1597571033.0,30.02,0.261329,34.57,2032011.0
1597571033.015625,37.09,0.261329,34.57,2030597.0
1597571033.03125,45.76,0.260048,34.57,2029855.0
1597571033.046875,55.05,0.258767,34.57,2033043.0
1597571033.0625,64.25,0.258767,34.57,2030806.0
1597571033.078125,73.13,0.260048,34.57,2030002.0
1597571033.09375,81.63,0.261329,34.57,2033489.0
1597571033.109375,89.6,0.258767,34.57,2034149.0
1597571033.125,96.47,0.257486,34.57,2034567.0
1597571033.140625,101.25,0.261329,34.57,2035006.0
1597571033.15625,102.79,0.261329,34.57,2035795.0
1597571033.171875,100.15,0.26261,34.57,2036284.0
1597571033.1875,92.96,0.260048,34.57,2036886.0
1597571033.203125,81.65,0.260048,34.57,2037131.0
1597571033.21875,67.47,0.26261,34.55,2037537.0
1597571033.234375,52.3,0.263891,34.55,2038073.0
1597571033.25,38.26,0.26261,34.55,2038043.0
1597571033.265625,27.39,0.260048,34.55,2038647.0
1597571033.28125,21.08,0.261329,34.55,2039814.0
1597571033.296875,19.76,0.26261,34.55,2038878.0
1597571033.3125,22.72,0.265172,34.55,2039384.0
1597571033.328125,28.29,0.265172,34.55,2037894.0
1597571033.34375,34.29,0.263891,34.53,2037839.0
1597571033.359375,38.57,0.26261,34.53,2040208.0
1597571033.375,39.73,0.266453,34.53,2040591.0
1597571033.390625,37.41,0.265172,34.53,2040684.0
1597571033.40625,32.27,0.266453,34.5,2041106.0
1597571033.421875,25.72,0.263891,34.5,2041526.0
1597571033.4375,19.47,0.26261,34.5,2041864.0
1597571033.453125,14.98,0.265172,34.5,2042516.0
1597571033.46875,13.04,0.267734,34.53,2042899.0
1597571033.484375,13.69,0.267734,34.53,2043330.0
1597571033.5,16.24,0.265172,34.53,2044523.0
1597571033.515625,19.65,0.265172,34.53,2045012.0
1597571033.53125,22.82,0.266453,34.5,2045590.0
1597571033.546875,24.97,0.266453,34.5,2043707.0
1597571033.5625,25.71,0.266453,34.5,2045995.0
1597571033.578125,25.12,0.263891,34.5,2046267.0
1597571033.59375,23.57,0.263891,34.5,2046436.0
1597571033.609375,21.64,0.266453,34.5,2046430.0
1597571033.625,19.99,0.267734,34.5,2046623.0
1597571033.640625,19.29,0.267734,34.5,2046717.0
1597571033.65625,20.23,0.265172,34.49,2047029.0
1597571033.671875,23.39,0.263891,34.49,2047439.0
1597571033.6875,29.09,0.269015,34.49,2047397.0
1597571033.703125,37.19,0.269015,34.49,2047745.0
1597571033.71875,47.09,0.266453,34.49,2047937.0
1597571033.734375,57.87,0.265172,34.49,2048348.0
1597571033.75,68.72,0.267734,34.49,2048713.0
1597571033.765625,79.33,0.270296,34.49,2049166.0
1597571033.78125,90.06,0.269015,34.47,2049689.0
1597571033.796875,101.94,0.266453,34.47,2050187.0
1597571033.8125,116.38,0.265172,34.47,2050912.0
1597571033.828125,134.95,0.267734,34.47,2051592.0
1597571033.84375,159.27,0.270296,34.45,2052356.0
1597571033.859375,190.65,0.270296,34.45,2053071.0
1597571033.875,229.78,0.267734,34.45,2053763.0
1597571033.890625,275.96,0.266453,34.45,2054437.0
1597571033.90625,326.7,0.271577,34.45,2055130.0
1597571033.921875,377.68,0.270296,34.45,2055743.0
1597571033.9375,423.52,0.270296,34.45,2056379.0
1597571033.953125,459.12,0.267734,34.45,2056437.0
1597571033.96875,480.79,0.267734,34.45,2056715.0
1597571033.984375,487.02,0.269015,34.45,2056850.0
1597571034.0,478.22,0.271577,34.45,2057262.0
1597571034.015625,456.04,0.270296,34.45,2057216.0
1597571034.03125,422.63,0.267734,34.45,2057590.0
1597571034.046875,380.2,0.269015,34.45,2057836.0
1597571034.0625,331.26,0.271577,34.45,2058219.0
1597571034.078125,278.62,0.271577,34.45,2058408.0
1597571034.09375,225.4,0.269015,34.43,2058838.0
1597571034.109375,174.42,0.267734,34.43,2059079.0
1597571034.125,127.44,0.270296,34.43,2059573.0
1597571034.140625,84.49,0.271577,34.43,2059688.0
1597571034.15625,44.01,0.283106,34.41,2060069.0
1597571034.171875,3.15,0.269015,34.41,2060434.0
1597571034.1875,-41.55,0.269015,34.41,2060949.0
1597571034.203125,-93.04,0.272858,34.41,2061103.0
1597571034.21875,-152.35,0.271577,34.41,2061713.0
1597571034.234375,-217.34,0.272858,34.41,2061998.0
1597571034.25,-282.19,0.269015,34.41,2062500.0
1597571034.265625,-338.28,0.270296,34.41,2063669.0
1597571034.28125,-376.71,0.271577,34.41,2062810.0
1597571034.296875,-391.44,0.274139,34.41,2063521.0
1597571034.3125,-381.85,0.274139,34.41,2063909.0
1597571034.328125,-353.47,0.271577,34.41,2064166.0
1597571034.34375,-316.12,0.271577,34.39,2063987.0
1597571034.359375,-280.59,0.272858,34.39,2063902.0
1597571034.375,-255.14,0.27542,34.39,2063949.0
1597571034.390625,-243.49,0.272858,34.39,2064628.0
1597571034.40625,-244.81,0.274139,34.37,2064653.0
1597571034.421875,-255.36,0.274139,34.37,2064495.0
1597571034.4375,-270.61,0.27542,34.37,2065083.0
1597571034.453125,-286.68,0.27542,34.37,2065210.0
1597571034.46875,-300.88,0.271577,34.34,2065365.0
1597571034.484375,-311.36,0.271577,34.34,2065557.0
1597571034.5,-316.75,0.285668,34.34,2065361.0
1597571034.515625,-316.19,0.27542,34.34,2065735.0
1597571034.53125,-309.5,0.271577,34.37,2065695.0
1597571034.546875,-297.55,0.272858,34.37,2067294.0
1597571034.5625,-282.18,0.274139,34.37,2068696.0
1597571034.578125,-265.97,0.27542,34.37,2069531.0
1597571034.59375,-251.47,0.274139,34.34,2069906.0
1597571034.609375,-240.32,0.271577,34.34,2070541.0
1597571034.625,-232.71,0.271577,34.34,2070532.0
1597571034.640625,-227.55,0.274139,34.34,2071118.0
1597571034.65625,-222.93,0.276701,34.34,2071655.0
1597571034.671875,-217.07,0.276701,34.34,2071391.0
1597571034.6875,-209.08,0.272858,34.34,2071656.0
1597571034.703125,-199.41,0.27542,34.34,2071688.0
1597571034.71875,-189.53,0.27542,34.34,2071829.0
1597571034.734375,-181.22,0.277982,34.34,2071528.0
1597571034.75,-175.6,0.27542,34.34,2071713.0
1597571034.765625,-172.49,0.272858,34.34,2071685.0
1597571034.78125,-170.36,0.272858,34.33,2071925.0
1597571034.796875,-166.82,0.27542,34.33,2072094.0
1597571034.8125,-159.64,0.27542,34.33,2071854.0
1597571034.828125,-147.57,0.27542,34.33,2072430.0
1597571034.84375,-130.98,0.272858,34.33,2072663.0
1597571034.859375,-111.67,0.272858,34.33,2072840.0
1597571034.875,-92.17,0.27542,34.33,2073371.0
1597571034.890625,-74.86,0.276701,34.33,2073852.0
1597571034.90625,-61.17,0.27542,34.31,2072598.0
1597571034.921875,-51.28,0.274139,34.31,2073970.0
1597571034.9375,-44.35,0.27542,34.31,2074489.0
1597571034.953125,-39.01,0.27542,34.31,2075037.0
1597571034.96875,-34.09,0.27542,34.29,2075293.0
1597571034.984375,-29.03,0.27542,34.29,2076078.0
1597571035.0,-24.03,0.272858,34.29,2075796.0
1597571035.015625,-19.82,0.27542,34.29,2076721.0
1597571035.03125,-17.26,0.27542,34.29,2076939.0
1597571035.046875,-16.81,0.277982,34.29,2077613.0
1597571035.0625,-18.32,0.276701,34.29,2077208.0
1597571035.078125,-20.96,0.274139,34.29,2077862.0
1597571035.09375,-23.55,0.274139,34.27,2077708.0
1597571035.109375,-25.02,0.276701,34.27,2077694.0
1597571035.125,-24.72,0.277982,34.27,2077823.0
1597571035.140625,-22.74,0.276701,34.27,2077928.0
1597571035.15625,-19.71,0.274139,34.25,2078041.0
1597571035.171875,-16.66,0.272858,34.25,2078004.0
1597571035.1875,-14.57,0.27542,34.25,2078284.0
1597571035.203125,-14.07,0.277982,34.25,2078283.0
1597571035.21875,-14.96,0.277982,34.25,2078169.0
1597571035.234375,-15.9,0.27542,34.25,2078251.0
1597571035.25,-14.18,0.274139,34.25,2078281.0
1597571035.265625,-5.97,0.276701,34.25,2078684.0
1597571035.28125,12.9,0.280544,34.27,2078784.0
1597571035.296875,45.38,0.277982,34.27,2079076.0
1597571035.3125,91.69,0.27542,34.27,2079441.0
1597571035.328125,148.18,0.274139,34.27,2079662.0
1597571035.34375,207.58,0.276701,34.23,2079849.0
1597571035.359375,260.68,0.277982,34.23,2079902.0
1597571035.375,298.87,0.276701,34.23,2080081.0
1597571035.390625,316.6,0.274139,34.23,2081103.0
1597571035.40625,312.63,0.274139,34.23,2082575.0
1597571035.421875,289.7,0.276701,34.23,2083713.0
1597571035.4375,252.93,0.276701,34.23,2083909.0
1597571035.453125,207.91,0.274139,34.23,2084293.0
1597571035.46875,159.3,0.27542,34.23,2084813.0
1597571035.484375,110.56,0.277982,34.23,2084896.0
1597571035.5,64.39,0.276701,34.23,2084641.0
1597571035.515625,23.25,0.279263,34.23,2083955.0
1597571035.53125,-10.59,0.276701,34.18,2084376.0
1597571035.546875,-35.45,0.27542,34.18,2083930.0
1597571035.5625,-51.03,0.276701,34.18,2083972.0
1597571035.578125,-58.71,0.279263,34.18,2084327.0
1597571035.59375,-61.29,0.279263,34.18,2084400.0
1597571035.609375,-62.08,0.27542,34.18,2084406.0
1597571035.625,-63.78,0.27542,34.18,2084625.0
1597571035.640625,-67.89,0.277982,34.18,2084657.0
1597571035.65625,-74.43,0.277982,34.18,2085478.0
1597571035.671875,-82.35,0.279263,34.18,2085893.0
1597571035.6875,-90.18,0.276701,34.18,2086279.0
1597571035.703125,-96.56,0.279263,34.18,2086386.0
1597571035.71875,-100.53,0.276701,34.18,2086760.0
1597571035.734375,-101.53,0.281825,34.18,2087381.0
1597571035.75,-99.35,0.277982,34.18,2087728.0
1597571035.765625,-93.91,0.276701,34.18,2088016.0
1597571035.78125,-85.26,0.281825,34.16,2085134.0
1597571035.796875,-73.57,0.281825,34.16,2084957.0
1597571035.8125,-59.28,0.283106,34.16,2088290.0
1597571035.828125,-43.15,0.280544,34.16,2088809.0
1597571035.84375,-26.31,0.284387,34.16,2089181.0
1597571035.859375,-10.12,0.28823,34.16,2089636.0
1597571035.875,4.15,0.290792,34.16,2089852.0
1597571035.890625,15.62,0.290792,34.16,2089924.0
1597571035.90625,24.07,0.28823,34.16,2089661.0
