bvp,time,sensor,phase,eda,temp,PPG GREEN
12.93,1778927451.28125,empatica_bvp,baseline,,,
19.23,1778927451.296875,empatica_bvp,baseline,,,
31.37,1778927451.3125,empatica_bvp,baseline,,,
46.97,1778927451.328125,empatica_bvp,baseline,,,
62.19,1778927451.34375,empatica_bvp,baseline,,,
73.55,1778927451.359375,empatica_bvp,baseline,,,
79.42,1778927451.375,empatica_bvp,baseline,,,
80.42,1778927451.390625,empatica_bvp,baseline,,,
78.83,1778927451.40625,empatica_bvp,baseline,,,
77.19,1778927451.421875,empatica_bvp,baseline,,,
77.19,1778927451.4375,empatica_bvp,baseline,,,
79.3,1778927451.453125,empatica_bvp,baseline,,,
82.95,1778927451.46875,empatica_bvp,baseline,,,
87.13,1778927451.484375,empatica_bvp,baseline,,,
90.8,1778927451.5,empatica_bvp,baseline,,,
93.11,1778927451.515625,empatica_bvp,baseline,,,
93.47,1778927451.53125,empatica_bvp,baseline,,,
91.61,1778927451.546875,empatica_bvp,baseline,,,
87.58,1778927451.5625,empatica_bvp,baseline,,,
81.73,1778927451.578125,empatica_bvp,baseline,,,
74.56,1778927451.59375,empatica_bvp,baseline,,,
66.52,1778927451.609375,empatica_bvp,baseline,,,
57.95,1778927451.625,empatica_bvp,baseline,,,
49.03,1778927451.640625,empatica_bvp,baseline,,,
39.98,1778927451.65625,empatica_bvp,baseline,,,
31.06,1778927451.671875,empatica_bvp,baseline,,,
22.52,1778927451.6875,empatica_bvp,baseline,,,
14.4,1778927451.703125,empatica_bvp,baseline,,,
6.33,1778927451.71875,empatica_bvp,baseline,,,
-2.39,1778927451.734375,empatica_bvp,baseline,,,
-12.49,1778927451.75,empatica_bvp,baseline,,,
-24.16,1778927451.765625,empatica_bvp,baseline,,,
-36.79,1778927451.78125,empatica_bvp,baseline,,,
-48.82,1778927451.796875,empatica_bvp,baseline,,,
-58.21,1778927451.8125,empatica_bvp,baseline,,,
-63.04,1778927451.828125,empatica_bvp,baseline,,,
-62.21,1778927451.84375,empatica_bvp,baseline,,,
-55.67,1778927451.859375,empatica_bvp,baseline,,,
-44.41,1778927451.875,empatica_bvp,baseline,,,
-29.97,1778927451.890625,empatica_bvp,baseline,,,
-13.97,1778927451.90625,empatica_bvp,baseline,,,
2.23,1778927451.921875,empatica_bvp,baseline,,,
17.66,1778927451.9375,empatica_bvp,baseline,,,
31.61,1778927451.953125,empatica_bvp,baseline,,,
43.53,1778927451.96875,empatica_bvp,baseline,,,
52.9,1778927451.984375,empatica_bvp,baseline,,,
59.35,1778927452.0,empatica_bvp,baseline,,,
62.79,1778927452.015625,empatica_bvp,baseline,,,
63.43,1778927452.03125,empatica_bvp,baseline,,,
61.83,1778927452.046875,empatica_bvp,baseline,,,
58.69,1778927452.0625,empatica_bvp,baseline,,,
54.71,1778927452.078125,empatica_bvp,baseline,,,
50.46,1778927452.09375,empatica_bvp,baseline,,,
46.38,1778927452.109375,empatica_bvp,baseline,,,
42.75,1778927452.125,empatica_bvp,baseline,,,
39.74,1778927452.140625,empatica_bvp,baseline,,,
37.38,1778927452.15625,empatica_bvp,baseline,,,
35.59,1778927452.171875,empatica_bvp,baseline,,,
34.19,1778927452.1875,empatica_bvp,baseline,,,
33.0,1778927452.203125,empatica_bvp,baseline,,,
31.98,1778927452.21875,empatica_bvp,baseline,,,
31.24,1778927452.234375,empatica_bvp,baseline,,,
31.16,1778927452.25,empatica_bvp,baseline,,,
32.2,1778927452.265625,empatica_bvp,baseline,,,
34.8,1778927452.28125,empatica_bvp,baseline,,,
39.2,1778927452.296875,empatica_bvp,baseline,,,
45.33,1778927452.3125,empatica_bvp,baseline,,,
52.86,1778927452.328125,empatica_bvp,baseline,,,
61.17,1778927452.34375,empatica_bvp,baseline,,,
69.51,1778927452.359375,empatica_bvp,baseline,,,
77.11,1778927452.375,empatica_bvp,baseline,,,
83.36,1778927452.390625,empatica_bvp,baseline,,,
87.92,1778927452.40625,empatica_bvp,baseline,,,
90.74,1778927452.421875,empatica_bvp,baseline,,,
92.05,1778927452.4375,empatica_bvp,baseline,,,
92.12,1778927452.453125,empatica_bvp,baseline,,,
90.91,1778927452.46875,empatica_bvp,baseline,,,
87.9,1778927452.484375,empatica_bvp,baseline,,,
82.08,1778927452.5,empatica_bvp,baseline,,,
72.21,1778927452.515625,empatica_bvp,baseline,,,
57.3,1778927452.53125,empatica_bvp,baseline,,,
36.93,1778927452.546875,empatica_bvp,baseline,,,
11.17,1778927452.5625,empatica_bvp,baseline,,,
-19.57,1778927452.578125,empatica_bvp,baseline,,,
-54.77,1778927452.59375,empatica_bvp,baseline,,,
-93.55,1778927452.609375,empatica_bvp,baseline,,,
-134.26,1778927452.625,empatica_bvp,baseline,,,
-174.01,1778927452.640625,empatica_bvp,baseline,,,
-208.82,1778927452.65625,empatica_bvp,baseline,,,
-234.46,1778927452.671875,empatica_bvp,baseline,,,
-247.75,1778927452.6875,empatica_bvp,baseline,,,
-247.47,1778927452.703125,empatica_bvp,baseline,,,
-234.43,1778927452.71875,empatica_bvp,baseline,,,
-210.91,1778927452.734375,empatica_bvp,baseline,,,
-179.77,1778927452.75,empatica_bvp,baseline,,,
-144.08,1778927452.765625,empatica_bvp,baseline,,,
-107.1,1778927452.78125,empatica_bvp,baseline,,,
-72.5,1778927452.796875,empatica_bvp,baseline,,,
-44.01,1778927452.8125,empatica_bvp,baseline,,,
-24.42,1778927452.828125,empatica_bvp,baseline,,,
-14.55,1778927452.84375,empatica_bvp,baseline,,,
-12.57,1778927452.859375,empatica_bvp,baseline,,,
-14.71,1778927452.875,empatica_bvp,baseline,,,
-16.7,1778927452.890625,empatica_bvp,baseline,,,
-15.54,1778927452.90625,empatica_bvp,baseline,,,
-10.37,1778927452.921875,empatica_bvp,baseline,,,
-2.2,1778927452.9375,empatica_bvp,baseline,,,
7.15,1778927452.953125,empatica_bvp,baseline,,,
16.29,1778927452.96875,empatica_bvp,baseline,,,
24.82,1778927452.984375,empatica_bvp,baseline,,,
33.11,1778927453.0,empatica_bvp,baseline,,,
41.68,1778927453.015625,empatica_bvp,baseline,,,
50.7,1778927453.03125,empatica_bvp,baseline,,,
59.86,1778927453.046875,empatica_bvp,baseline,,,
68.67,1778927453.0625,empatica_bvp,baseline,,,
