bvp,time,sensor,phase,eda,temp,PPG GREEN
-27.96,1675335219.625,empatica_bvp,baseline,,,
-24.23,1675335219.640625,empatica_bvp,baseline,,,
-21.11,1675335219.65625,empatica_bvp,baseline,,,
-18.67,1675335219.671875,empatica_bvp,baseline,,,
-16.92,1675335219.6875,empatica_bvp,baseline,,,
-15.86,1675335219.703125,empatica_bvp,baseline,,,
-15.56,1675335219.71875,empatica_bvp,baseline,,,
-16.25,1675335219.734375,empatica_bvp,baseline,,,
-18.23,1675335219.75,empatica_bvp,baseline,,,
-21.67,1675335219.765625,empatica_bvp,baseline,,,
-26.33,1675335219.78125,empatica_bvp,baseline,,,
-31.35,1675335219.796875,empatica_bvp,baseline,,,
-35.54,1675335219.8125,empatica_bvp,baseline,,,
-37.79,1675335219.828125,empatica_bvp,baseline,,,
-37.78,1675335219.84375,empatica_bvp,baseline,,,
-36.54,1675335219.859375,empatica_bvp,baseline,,,
-36.13,1675335219.875,empatica_bvp,baseline,,,
-38.62,1675335219.890625,empatica_bvp,baseline,,,
-44.77,1675335219.90625,empatica_bvp,baseline,,,
-53.13,1675335219.921875,empatica_bvp,baseline,,,
-60.28,1675335219.9375,empatica_bvp,baseline,,,
-62.37,1675335219.953125,empatica_bvp,baseline,,,
-57.08,1675335219.96875,empatica_bvp,baseline,,,
-44.8,1675335219.984375,empatica_bvp,baseline,,,
-28.41,1675335220.0,empatica_bvp,baseline,,,
-11.75,1675335220.015625,empatica_bvp,baseline,,,
1.92,1675335220.03125,empatica_bvp,baseline,,,
10.72,1675335220.046875,empatica_bvp,baseline,,,
13.79,1675335220.0625,empatica_bvp,baseline,,,
10.54,1675335220.078125,empatica_bvp,baseline,,,
0.54,1675335220.09375,empatica_bvp,baseline,,,
-15.85,1675335220.109375,empatica_bvp,baseline,,,
-36.46,1675335220.125,empatica_bvp,baseline,,,
-57.05,1675335220.140625,empatica_bvp,baseline,,,
-72.69,1675335220.15625,empatica_bvp,baseline,,,
-80.1,1675335220.171875,empatica_bvp,baseline,,,
-79.64,1675335220.1875,empatica_bvp,baseline,,,
-75.34,1675335220.203125,empatica_bvp,baseline,,,
-72.85,1675335220.21875,empatica_bvp,baseline,,,
-76.37,1675335220.234375,empatica_bvp,baseline,,,
-86.3,1675335220.25,empatica_bvp,baseline,,,
-98.92,1675335220.265625,empatica_bvp,baseline,,,
-108.36,1675335220.28125,empatica_bvp,baseline,,,
-109.46,1675335220.296875,empatica_bvp,baseline,,,
-100.42,1675335220.3125,empatica_bvp,baseline,,,
-83.58,1675335220.328125,empatica_bvp,baseline,,,
-64.39,1675335220.34375,empatica_bvp,baseline,,,
-49.4,1675335220.359375,empatica_bvp,baseline,,,
-43.72,1675335220.375,empatica_bvp,baseline,,,
-49.26,1675335220.390625,empatica_bvp,baseline,,,
-64.26,1675335220.40625,empatica_bvp,baseline,,,
-84.01,1675335220.421875,empatica_bvp,baseline,,,
-102.4,1675335220.4375,empatica_bvp,baseline,,,
-113.95,1675335220.453125,empatica_bvp,baseline,,,
-115.21,1675335220.46875,empatica_bvp,baseline,,,
-105.54,1675335220.484375,empatica_bvp,baseline,,,
-86.87,1675335220.5,empatica_bvp,baseline,,,
-62.87,1675335220.515625,empatica_bvp,baseline,,,
-37.73,1675335220.53125,empatica_bvp,baseline,,,
-15.15,1675335220.546875,empatica_bvp,baseline,,,
2.35,1675335220.5625,empatica_bvp,baseline,,,
13.66,1675335220.578125,empatica_bvp,baseline,,,
19.03,1675335220.59375,empatica_bvp,baseline,,,
19.81,1675335220.609375,empatica_bvp,baseline,,,
17.89,1675335220.625,empatica_bvp,baseline,,,
15.24,1675335220.640625,empatica_bvp,baseline,,,
13.57,1675335220.65625,empatica_bvp,baseline,,,
14.02,1675335220.671875,empatica_bvp,baseline,,,
17.05,1675335220.6875,empatica_bvp,baseline,,,
22.45,1675335220.703125,empatica_bvp,baseline,,,
29.42,1675335220.71875,empatica_bvp,baseline,,,
36.84,1675335220.734375,empatica_bvp,baseline,,,
43.47,1675335220.75,empatica_bvp,baseline,,,
48.31,1675335220.765625,empatica_bvp,baseline,,,
50.87,1675335220.78125,empatica_bvp,baseline,,,
51.35,1675335220.796875,empatica_bvp,baseline,,,
50.56,1675335220.8125,empatica_bvp,baseline,,,
49.5,1675335220.828125,empatica_bvp,baseline,,,
48.97,1675335220.84375,empatica_bvp,baseline,,,
49.15,1675335220.859375,empatica_bvp,baseline,,,
49.55,1675335220.875,empatica_bvp,baseline,,,
49.2,1675335220.890625,empatica_bvp,baseline,,,
47.13,1675335220.90625,empatica_bvp,baseline,,,
42.87,1675335220.921875,empatica_bvp,baseline,,,
36.68,1675335220.9375,empatica_bvp,baseline,,,
29.48,1675335220.953125,empatica_bvp,baseline,,,
22.53,1675335220.96875,empatica_bvp,baseline,,,
16.83,1675335220.984375,empatica_bvp,baseline,,,
12.76,1675335221.0,empatica_bvp,baseline,,,
9.95,1675335221.015625,empatica_bvp,baseline,,,
7.43,1675335221.03125,empatica_bvp,baseline,,,
4.07,1675335221.046875,empatica_bvp,baseline,,,
-1.04,1675335221.0625,empatica_bvp,baseline,,,
-8.31,1675335221.078125,empatica_bvp,baseline,,,
-17.62,1675335221.09375,empatica_bvp,baseline,,,
-28.32,1675335221.109375,empatica_bvp,baseline,,,
-39.44,1675335221.125,empatica_bvp,baseline,,,
-49.83,1675335221.140625,empatica_bvp,baseline,,,
-58.24,1675335221.15625,empatica_bvp,baseline,,,
-63.56,1675335221.171875,empatica_bvp,baseline,,,
-64.97,1675335221.1875,empatica_bvp,baseline,,,
-62.17,1675335221.203125,empatica_bvp,baseline,,,
-55.45,1675335221.21875,empatica_bvp,baseline,,,
-45.62,1675335221.234375,empatica_bvp,baseline,,,
-33.82,1675335221.25,empatica_bvp,baseline,,,
-21.17,1675335221.265625,empatica_bvp,baseline,,,
-8.62,1675335221.28125,empatica_bvp,baseline,,,
3.17,1675335221.296875,empatica_bvp,baseline,,,
13.84,1675335221.3125,empatica_bvp,baseline,,,
23.18,1675335221.328125,empatica_bvp,baseline,,,
31.07,1675335221.34375,empatica_bvp,baseline,,,
37.51,1675335221.359375,empatica_bvp,baseline,,,
42.56,1675335221.375,empatica_bvp,baseline,,,
46.36,1675335221.390625,empatica_bvp,baseline,,,
49.09,1675335221.40625,empatica_bvp,baseline,,,
50.98,1675335221.421875,empatica_bvp,baseline,,,
52.24,1675335221.4375,empatica_bvp,baseline,,,
53.06,1675335221.453125,empatica_bvp,baseline,,,
53.58,1675335221.46875,empatica_bvp,baseline,,,
53.87,1675335221.484375,empatica_bvp,baseline,,,
53.99,1675335221.5,empatica_bvp,baseline,,,
53.94,1675335221.515625,empatica_bvp,baseline,,,
53.73,1675335221.53125,empatica_bvp,baseline,,,
53.36,1675335221.546875,empatica_bvp,baseline,,,
52.73,1675335221.5625,empatica_bvp,baseline,,,
51.68,1675335221.578125,empatica_bvp,baseline,,,
49.94,1675335221.59375,empatica_bvp,baseline,,,
47.33,1675335221.609375,empatica_bvp,baseline,,,
43.74,1675335221.625,empatica_bvp,baseline,,,
39.28,1675335221.640625,empatica_bvp,baseline,,,
34.22,1675335221.65625,empatica_bvp,baseline,,,
28.89,1675335221.671875,empatica_bvp,baseline,,,
23.59,1675335221.6875,empatica_bvp,baseline,,,
18.38,1675335221.703125,empatica_bvp,baseline,,,
13.13,1675335221.71875,empatica_bvp,baseline,,,
7.52,1675335221.734375,empatica_bvp,baseline,,,
1.14,1675335221.75,empatica_bvp,baseline,,,
-6.39,1675335221.765625,empatica_bvp,baseline,,,
-15.25,1675335221.78125,empatica_bvp,baseline,,,
-25.3,1675335221.796875,empatica_bvp,baseline,,,
-35.88,1675335221.8125,empatica_bvp,baseline,,,
-45.73,1675335221.828125,empatica_bvp,baseline,,,
-53.18,1675335221.84375,empatica_bvp,baseline,,,
-56.64,1675335221.859375,empatica_bvp,baseline,,,
-55.15,1675335221.875,empatica_bvp,baseline,,,
-48.8,1675335221.890625,empatica_bvp,baseline,,,
-38.72,1675335221.90625,empatica_bvp,baseline,,,
-26.59,1675335221.921875,empatica_bvp,baseline,,,
-14.0,1675335221.9375,empatica_bvp,baseline,,,
-1.85,1675335221.953125,empatica_bvp,baseline,,,
9.74,1675335221.96875,empatica_bvp,baseline,,,
21.18,1675335221.984375,empatica_bvp,baseline,,,
32.8,1675335222.0,empatica_bvp,baseline,,,
44.45,1675335222.015625,empatica_bvp,baseline,,,
55.45,1675335222.03125,empatica_bvp,baseline,,,
64.9,1675335222.046875,empatica_bvp,baseline,,,
72.06,1675335222.0625,empatica_bvp,baseline,,,
76.77,1675335222.078125,empatica_bvp,baseline,,,
79.41,1675335222.09375,empatica_bvp,baseline,,,
80.74,1675335222.109375,empatica_bvp,baseline,,,
81.55,1675335222.125,empatica_bvp,baseline,,,
82.29,1675335222.140625,empatica_bvp,baseline,,,
83.05,1675335222.15625,empatica_bvp,baseline,,,
83.67,1675335222.171875,empatica_bvp,baseline,,,
83.88,1675335222.1875,empatica_bvp,baseline,,,
83.59,1675335222.203125,empatica_bvp,baseline,,,
82.85,1675335222.21875,empatica_bvp,baseline,,,
81.78,1675335222.234375,empatica_bvp,baseline,,,
80.34,1675335222.25,empatica_bvp,baseline,,,
78.24,1675335222.265625,empatica_bvp,baseline,,,
75.01,1675335222.28125,empatica_bvp,baseline,,,
70.29,1675335222.296875,empatica_bvp,baseline,,,
63.98,1675335222.3125,empatica_bvp,baseline,,,
56.38,1675335222.328125,empatica_bvp,baseline,,,
48.08,1675335222.34375,empatica_bvp,baseline,,,
39.69,1675335222.359375,empatica_bvp,baseline,,,
31.66,1675335222.375,empatica_bvp,baseline,,,
24.2,1675335222.390625,empatica_bvp,baseline,,,
17.24,1675335222.40625,empatica_bvp,baseline,,,
10.6,1675335222.421875,empatica_bvp,baseline,,,
4.03,1675335222.4375,empatica_bvp,baseline,,,
-2.81,1675335222.453125,empatica_bvp,baseline,,,
-10.38,1675335222.46875,empatica_bvp,baseline,,,
-19.13,1675335222.484375,empatica_bvp,baseline,,,
-29.4,1675335222.5,empatica_bvp,baseline,,,
-41.03,1675335222.515625,empatica_bvp,baseline,,,
-53.19,1675335222.53125,empatica_bvp,baseline,,,
-64.36,1675335222.546875,empatica_bvp,baseline,,,
-72.65,1675335222.5625,empatica_bvp,baseline,,,
-76.3,1675335222.578125,empatica_bvp,baseline,,,
-74.31,1675335222.59375,empatica_bvp,baseline,,,
-66.69,1675335222.609375,empatica_bvp,baseline,,,
-54.43,1675335222.625,empatica_bvp,baseline,,,
-39.11,1675335222.640625,empatica_bvp,baseline,,,
-22.33,1675335222.65625,empatica_bvp,baseline,,,
-5.26,1675335222.671875,empatica_bvp,baseline,,,
11.45,1675335222.6875,empatica_bvp,baseline,,,
27.57,1675335222.703125,empatica_bvp,baseline,,,
42.93,1675335222.71875,empatica_bvp,baseline,,,
57.24,1675335222.734375,empatica_bvp,baseline,,,
69.96,1675335222.75,empatica_bvp,baseline,,,
80.49,1675335222.765625,empatica_bvp,baseline,,,
88.39,1675335222.78125,empatica_bvp,baseline,,,
93.62,1675335222.796875,empatica_bvp,baseline,,,
96.52,1675335222.8125,empatica_bvp,baseline,,,
97.72,1675335222.828125,empatica_bvp,baseline,,,
97.94,1675335222.84375,empatica_bvp,baseline,,,
97.73,1675335222.859375,empatica_bvp,baseline,,,
97.44,1675335222.875,empatica_bvp,baseline,,,
97.16,1675335222.890625,empatica_bvp,baseline,,,
96.88,1675335222.90625,empatica_bvp,baseline,,,
96.49,1675335222.921875,empatica_bvp,baseline,,,
95.91,1675335222.9375,empatica_bvp,baseline,,,
95.0,1675335222.953125,empatica_bvp,baseline,,,
93.57,1675335222.96875,empatica_bvp,baseline,,,
91.36,1675335222.984375,empatica_bvp,baseline,,,
88.18,1675335223.0,empatica_bvp,baseline,,,
83.93,1675335223.015625,empatica_bvp,baseline,,,
78.72,1675335223.03125,empatica_bvp,baseline,,,
72.83,1675335223.046875,empatica_bvp,baseline,,,
66.64,1675335223.0625,empatica_bvp,baseline,,,
60.51,1675335223.078125,empatica_bvp,baseline,,,
54.63,1675335223.09375,empatica_bvp,baseline,,,
48.95,1675335223.109375,empatica_bvp,baseline,,,
43.21,1675335223.125,empatica_bvp,baseline,,,
37.02,1675335223.140625,empatica_bvp,baseline,,,
30.06,1675335223.15625,empatica_bvp,baseline,,,
22.26,1675335223.171875,empatica_bvp,baseline,,,
13.84,1675335223.1875,empatica_bvp,baseline,,,
5.23,1675335223.203125,empatica_bvp,baseline,,,
-3.04,1675335223.21875,empatica_bvp,baseline,,,
-10.6,1675335223.234375,empatica_bvp,baseline,,,
-17.41,1675335223.25,empatica_bvp,baseline,,,
-23.75,1675335223.265625,empatica_bvp,baseline,,,
-30.24,1675335223.28125,empatica_bvp,baseline,,,
-37.58,1675335223.296875,empatica_bvp,baseline,,,
-46.38,1675335223.3125,empatica_bvp,baseline,,,
-56.82,1675335223.328125,empatica_bvp,baseline,,,
-68.46,1675335223.34375,empatica_bvp,baseline,,,
-80.02,1675335223.359375,empatica_bvp,baseline,,,
-89.64,1675335223.375,empatica_bvp,baseline,,,
-95.22,1675335223.390625,empatica_bvp,baseline,,,
-95.07,1675335223.40625,empatica_bvp,baseline,,,
-88.44,1675335223.421875,empatica_bvp,baseline,,,
-75.71,1675335223.4375,empatica_bvp,baseline,,,
-58.34,1675335223.453125,empatica_bvp,baseline,,,
-38.31,1675335223.46875,empatica_bvp,baseline,,,
-17.63,1675335223.484375,empatica_bvp,baseline,,,
2.19,1675335223.5,empatica_bvp,baseline,,,
20.27,1675335223.515625,empatica_bvp,baseline,,,
36.36,1675335223.53125,empatica_bvp,baseline,,,
50.58,1675335223.546875,empatica_bvp,baseline,,,
63.09,1675335223.5625,empatica_bvp,baseline,,,
73.97,1675335223.578125,empatica_bvp,baseline,,,
83.14,1675335223.59375,empatica_bvp,baseline,,,
90.39,1675335223.609375,empatica_bvp,baseline,,,
95.55,1675335223.625,empatica_bvp,baseline,,,
98.65,1675335223.640625,empatica_bvp,baseline,,,
99.93,1675335223.65625,empatica_bvp,baseline,,,
99.87,1675335223.671875,empatica_bvp,baseline,,,
99.06,1675335223.6875,empatica_bvp,baseline,,,
97.96,1675335223.703125,empatica_bvp,baseline,,,
96.85,1675335223.71875,empatica_bvp,baseline,,,
95.76,1675335223.734375,empatica_bvp,baseline,,,
94.56,1675335223.75,empatica_bvp,baseline,,,
93.1,1675335223.765625,empatica_bvp,baseline,,,
91.24,1675335223.78125,empatica_bvp,baseline,,,
88.94,1675335223.796875,empatica_bvp,baseline,,,
86.17,1675335223.8125,empatica_bvp,baseline,,,
82.94,1675335223.828125,empatica_bvp,baseline,,,
79.27,1675335223.84375,empatica_bvp,baseline,,,
75.2,1675335223.859375,empatica_bvp,baseline,,,
70.84,1675335223.875,empatica_bvp,baseline,,,
66.28,1675335223.890625,empatica_bvp,baseline,,,
61.58,1675335223.90625,empatica_bvp,baseline,,,
56.76,1675335223.921875,empatica_bvp,baseline,,,
51.82,1675335223.9375,empatica_bvp,baseline,,,
46.71,1675335223.953125,empatica_bvp,baseline,,,
41.5,1675335223.96875,empatica_bvp,baseline,,,
36.25,1675335223.984375,empatica_bvp,baseline,,,
31.04,1675335224.0,empatica_bvp,baseline,,,
25.9,1675335224.015625,empatica_bvp,baseline,,,
20.77,1675335224.03125,empatica_bvp,baseline,,,
15.48,1675335224.046875,empatica_bvp,baseline,,,
9.89,1675335224.0625,empatica_bvp,baseline,,,
3.92,1675335224.078125,empatica_bvp,baseline,,,
-2.34,1675335224.09375,empatica_bvp,baseline,,,
-8.72,1675335224.109375,empatica_bvp,baseline,,,
-14.96,1675335224.125,empatica_bvp,baseline,,,
-20.91,1675335224.140625,empatica_bvp,baseline,,,
-26.5,1675335224.15625,empatica_bvp,baseline,,,
-31.84,1675335224.171875,empatica_bvp,baseline,,,
-37.14,1675335224.1875,empatica_bvp,baseline,,,
-42.76,1675335224.203125,empatica_bvp,baseline,,,
-49.11,1675335224.21875,empatica_bvp,baseline,,,
-56.62,1675335224.234375,empatica_bvp,baseline,,,
-65.49,1675335224.25,empatica_bvp,baseline,,,
-75.46,1675335224.265625,empatica_bvp,baseline,,,
-85.61,1675335224.28125,empatica_bvp,baseline,,,
-94.36,1675335224.296875,empatica_bvp,baseline,,,
-99.78,1675335224.3125,empatica_bvp,baseline,,,
-100.17,1675335224.328125,empatica_bvp,baseline,,,
-94.64,1675335224.34375,empatica_bvp,baseline,,,
-83.42,1675335224.359375,empatica_bvp,baseline,,,
-67.83,1675335224.375,empatica_bvp,baseline,,,
-49.72,1675335224.390625,empatica_bvp,baseline,,,
-30.95,1675335224.40625,empatica_bvp,baseline,,,
-12.86,1675335224.421875,empatica_bvp,baseline,,,
3.87,1675335224.4375,empatica_bvp,baseline,,,
19.05,1675335224.453125,empatica_bvp,baseline,,,
32.75,1675335224.46875,empatica_bvp,baseline,,,
44.95,1675335224.484375,empatica_bvp,baseline,,,
55.55,1675335224.5,empatica_bvp,baseline,,,
64.33,1675335224.515625,empatica_bvp,baseline,,,
71.13,1675335224.53125,empatica_bvp,baseline,,,
75.94,1675335224.546875,empatica_bvp,baseline,,,
78.94,1675335224.5625,empatica_bvp,baseline,,,
80.46,1675335224.578125,empatica_bvp,baseline,,,
80.96,1675335224.59375,empatica_bvp,baseline,,,
80.79,1675335224.609375,empatica_bvp,baseline,,,
80.24,1675335224.625,empatica_bvp,baseline,,,
79.44,1675335224.640625,empatica_bvp,baseline,,,
78.44,1675335224.65625,empatica_bvp,baseline,,,
77.23,1675335224.671875,empatica_bvp,baseline,,,
75.86,1675335224.6875,empatica_bvp,baseline,,,
74.4,1675335224.703125,empatica_bvp,baseline,,,
72.9,1675335224.71875,empatica_bvp,baseline,,,
71.28,1675335224.734375,empatica_bvp,baseline,,,
69.34,1675335224.75,empatica_bvp,baseline,,,
66.8,1675335224.765625,empatica_bvp,baseline,,,
63.47,1675335224.78125,empatica_bvp,baseline,,,
59.37,1675335224.796875,empatica_bvp,baseline,,,
54.69,1675335224.8125,empatica_bvp,baseline,,,
49.8,1675335224.828125,empatica_bvp,baseline,,,
45.03,1675335224.84375,empatica_bvp,baseline,,,
40.58,1675335224.859375,empatica_bvp,baseline,,,
36.47,1675335224.875,empatica_bvp,baseline,,,
32.62,1675335224.890625,empatica_bvp,baseline,,,
28.85,1675335224.90625,empatica_bvp,baseline,,,
24.99,1675335224.921875,empatica_bvp,baseline,,,
20.9,1675335224.9375,empatica_bvp,baseline,,,
16.5,1675335224.953125,empatica_bvp,baseline,,,
11.79,1675335224.96875,empatica_bvp,baseline,,,
6.92,1675335224.984375,empatica_bvp,baseline,,,
2.1,1675335225.0,empatica_bvp,baseline,,,
-2.47,1675335225.015625,empatica_bvp,baseline,,,
-6.7,1675335225.03125,empatica_bvp,baseline,,,
-10.72,1675335225.046875,empatica_bvp,baseline,,,
-14.84,1675335225.0625,empatica_bvp,baseline,,,
-19.35,1675335225.078125,empatica_bvp,baseline,,,
-24.36,1675335225.09375,empatica_bvp,baseline,,,
-29.74,1675335225.109375,empatica_bvp,baseline,,,
-35.13,1675335225.125,empatica_bvp,baseline,,,
-40.17,1675335225.140625,empatica_bvp,baseline,,,
-44.68,1675335225.15625,empatica_bvp,baseline,,,
-48.76,1675335225.171875,empatica_bvp,baseline,,,
-52.72,1675335225.1875,empatica_bvp,baseline,,,
-56.99,1675335225.203125,empatica_bvp,baseline,,,
-61.95,1675335225.21875,empatica_bvp,baseline,,,
-67.87,1675335225.234375,empatica_bvp,baseline,,,
-74.75,1675335225.25,empatica_bvp,baseline,,,
-82.22,1675335225.265625,empatica_bvp,baseline,,,
