bvp,time,sensor,phase,eda,temp,PPG GREEN
4.0,1623756683.125,empatica_bvp,baseline,,,
6.28,1623756683.140625,empatica_bvp,baseline,,,
9.79,1623756683.15625,empatica_bvp,baseline,,,
13.95,1623756683.171875,empatica_bvp,baseline,,,
18.19,1623756683.1875,empatica_bvp,baseline,,,
22.11,1623756683.203125,empatica_bvp,baseline,,,
25.47,1623756683.21875,empatica_bvp,baseline,,,
28.06,1623756683.234375,empatica_bvp,baseline,,,
29.76,1623756683.25,empatica_bvp,baseline,,,
30.43,1623756683.265625,empatica_bvp,baseline,,,
30.0,1623756683.28125,empatica_bvp,baseline,,,
28.41,1623756683.296875,empatica_bvp,baseline,,,
25.67,1623756683.3125,empatica_bvp,baseline,,,
21.88,1623756683.328125,empatica_bvp,baseline,,,
17.19,1623756683.34375,empatica_bvp,baseline,,,
11.85,1623756683.359375,empatica_bvp,baseline,,,
6.2,1623756683.375,empatica_bvp,baseline,,,
0.57,1623756683.390625,empatica_bvp,baseline,,,
-4.74,1623756683.40625,empatica_bvp,baseline,,,
-9.57,1623756683.421875,empatica_bvp,baseline,,,
-13.88,1623756683.4375,empatica_bvp,baseline,,,
-17.81,1623756683.453125,empatica_bvp,baseline,,,
-21.52,1623756683.46875,empatica_bvp,baseline,,,
-25.13,1623756683.484375,empatica_bvp,baseline,,,
-28.64,1623756683.5,empatica_bvp,baseline,,,
-31.96,1623756683.515625,empatica_bvp,baseline,,,
-34.91,1623756683.53125,empatica_bvp,baseline,,,
-37.38,1623756683.546875,empatica_bvp,baseline,,,
-39.21,1623756683.5625,empatica_bvp,baseline,,,
-40.47,1623756683.578125,empatica_bvp,baseline,,,
-41.46,1623756683.59375,empatica_bvp,baseline,,,
-42.69,1623756683.609375,empatica_bvp,baseline,,,
-44.33,1623756683.625,empatica_bvp,baseline,,,
-46.39,1623756683.640625,empatica_bvp,baseline,,,
-48.77,1623756683.65625,empatica_bvp,baseline,,,
-51.3,1623756683.671875,empatica_bvp,baseline,,,
-53.75,1623756683.6875,empatica_bvp,baseline,,,
-55.68,1623756683.703125,empatica_bvp,baseline,,,
-56.72,1623756683.71875,empatica_bvp,baseline,,,
-56.68,1623756683.734375,empatica_bvp,baseline,,,
-55.68,1623756683.75,empatica_bvp,baseline,,,
-53.79,1623756683.765625,empatica_bvp,baseline,,,
-51.24,1623756683.78125,empatica_bvp,baseline,,,
-48.47,1623756683.796875,empatica_bvp,baseline,,,
-46.1,1623756683.8125,empatica_bvp,baseline,,,
-44.77,1623756683.828125,empatica_bvp,baseline,,,
-44.49,1623756683.84375,empatica_bvp,baseline,,,
-45.32,1623756683.859375,empatica_bvp,baseline,,,
-47.53,1623756683.875,empatica_bvp,baseline,,,
-51.61,1623756683.890625,empatica_bvp,baseline,,,
-57.43,1623756683.90625,empatica_bvp,baseline,,,
-64.65,1623756683.921875,empatica_bvp,baseline,,,
-72.89,1623756683.9375,empatica_bvp,baseline,,,
-81.76,1623756683.953125,empatica_bvp,baseline,,,
-90.84,1623756683.96875,empatica_bvp,baseline,,,
-98.49,1623756683.984375,empatica_bvp,baseline,,,
-103.99,1623756684.0,empatica_bvp,baseline,,,
-107.89,1623756684.015625,empatica_bvp,baseline,,,
-112.02,1623756684.03125,empatica_bvp,baseline,,,
-116.55,1623756684.046875,empatica_bvp,baseline,,,
-120.78,1623756684.0625,empatica_bvp,baseline,,,
-123.64,1623756684.078125,empatica_bvp,baseline,,,
-124.17,1623756684.09375,empatica_bvp,baseline,,,
-121.66,1623756684.109375,empatica_bvp,baseline,,,
-113.29,1623756684.125,empatica_bvp,baseline,,,
-98.28,1623756684.140625,empatica_bvp,baseline,,,
-78.26,1623756684.15625,empatica_bvp,baseline,,,
-57.08,1623756684.171875,empatica_bvp,baseline,,,
-34.84,1623756684.1875,empatica_bvp,baseline,,,
-9.95,1623756684.203125,empatica_bvp,baseline,,,
19.35,1623756684.21875,empatica_bvp,baseline,,,
53.84,1623756684.234375,empatica_bvp,baseline,,,
93.31,1623756684.25,empatica_bvp,baseline,,,
140.65,1623756684.265625,empatica_bvp,baseline,,,
195.73,1623756684.28125,empatica_bvp,baseline,,,
254.98,1623756684.296875,empatica_bvp,baseline,,,
311.51,1623756684.3125,empatica_bvp,baseline,,,
364.16,1623756684.328125,empatica_bvp,baseline,,,
414.02,1623756684.34375,empatica_bvp,baseline,,,
461.99,1623756684.359375,empatica_bvp,baseline,,,
507.5,1623756684.375,empatica_bvp,baseline,,,
548.83,1623756684.390625,empatica_bvp,baseline,,,
588.5,1623756684.40625,empatica_bvp,baseline,,,
625.06,1623756684.421875,empatica_bvp,baseline,,,
652.29,1623756684.4375,empatica_bvp,baseline,,,
659.18,1623756684.453125,empatica_bvp,baseline,,,
642.29,1623756684.46875,empatica_bvp,baseline,,,
602.09,1623756684.484375,empatica_bvp,baseline,,,
540.93,1623756684.5,empatica_bvp,baseline,,,
462.14,1623756684.515625,empatica_bvp,baseline,,,
338.5,1623756684.53125,empatica_bvp,baseline,,,
171.81,1623756684.546875,empatica_bvp,baseline,,,
-9.3,1623756684.5625,empatica_bvp,baseline,,,
-150.53,1623756684.578125,empatica_bvp,baseline,,,
-248.16,1623756684.59375,empatica_bvp,baseline,,,
-311.23,1623756684.609375,empatica_bvp,baseline,,,
-350.47,1623756684.625,empatica_bvp,baseline,,,
-371.76,1623756684.640625,empatica_bvp,baseline,,,
-379.83,1623756684.65625,empatica_bvp,baseline,,,
-378.44,1623756684.671875,empatica_bvp,baseline,,,
-365.34,1623756684.6875,empatica_bvp,baseline,,,
-341.35,1623756684.703125,empatica_bvp,baseline,,,
-311.8,1623756684.71875,empatica_bvp,baseline,,,
-286.65,1623756684.734375,empatica_bvp,baseline,,,
-268.19,1623756684.75,empatica_bvp,baseline,,,
-254.78,1623756684.765625,empatica_bvp,baseline,,,
-243.46,1623756684.78125,empatica_bvp,baseline,,,
-232.03,1623756684.796875,empatica_bvp,baseline,,,
-219.33,1623756684.8125,empatica_bvp,baseline,,,
-201.54,1623756684.828125,empatica_bvp,baseline,,,
-178.5,1623756684.84375,empatica_bvp,baseline,,,
-153.94,1623756684.859375,empatica_bvp,baseline,,,
-134.94,1623756684.875,empatica_bvp,baseline,,,
-122.44,1623756684.890625,empatica_bvp,baseline,,,
-114.62,1623756684.90625,empatica_bvp,baseline,,,
-109.33,1623756684.921875,empatica_bvp,baseline,,,
-105.32,1623756684.9375,empatica_bvp,baseline,,,
-101.97,1623756684.953125,empatica_bvp,baseline,,,
-96.46,1623756684.96875,empatica_bvp,baseline,,,
-87.67,1623756684.984375,empatica_bvp,baseline,,,
-76.73,1623756685.0,empatica_bvp,baseline,,,
-67.1,1623756685.015625,empatica_bvp,baseline,,,
-59.05,1623756685.03125,empatica_bvp,baseline,,,
-51.7,1623756685.046875,empatica_bvp,baseline,,,
-44.22,1623756685.0625,empatica_bvp,baseline,,,
-36.5,1623756685.078125,empatica_bvp,baseline,,,
-28.76,1623756685.09375,empatica_bvp,baseline,,,
-20.18,1623756685.109375,empatica_bvp,baseline,,,
-10.78,1623756685.125,empatica_bvp,baseline,,,
-1.61,1623756685.140625,empatica_bvp,baseline,,,
5.25,1623756685.15625,empatica_bvp,baseline,,,
9.56,1623756685.171875,empatica_bvp,baseline,,,
11.87,1623756685.1875,empatica_bvp,baseline,,,
12.89,1623756685.203125,empatica_bvp,baseline,,,
13.12,1623756685.21875,empatica_bvp,baseline,,,
12.92,1623756685.234375,empatica_bvp,baseline,,,
12.9,1623756685.25,empatica_bvp,baseline,,,
13.33,1623756685.265625,empatica_bvp,baseline,,,
14.0,1623756685.28125,empatica_bvp,baseline,,,
14.29,1623756685.296875,empatica_bvp,baseline,,,
14.1,1623756685.3125,empatica_bvp,baseline,,,
13.54,1623756685.328125,empatica_bvp,baseline,,,
12.77,1623756685.34375,empatica_bvp,baseline,,,
11.88,1623756685.359375,empatica_bvp,baseline,,,
10.94,1623756685.375,empatica_bvp,baseline,,,
10.07,1623756685.390625,empatica_bvp,baseline,,,
9.39,1623756685.40625,empatica_bvp,baseline,,,
8.91,1623756685.421875,empatica_bvp,baseline,,,
8.61,1623756685.4375,empatica_bvp,baseline,,,
8.31,1623756685.453125,empatica_bvp,baseline,,,
7.87,1623756685.46875,empatica_bvp,baseline,,,
7.13,1623756685.484375,empatica_bvp,baseline,,,
6.07,1623756685.5,empatica_bvp,baseline,,,
4.78,1623756685.515625,empatica_bvp,baseline,,,
3.45,1623756685.53125,empatica_bvp,baseline,,,
2.25,1623756685.546875,empatica_bvp,baseline,,,
1.26,1623756685.5625,empatica_bvp,baseline,,,
0.46,1623756685.578125,empatica_bvp,baseline,,,
-0.31,1623756685.59375,empatica_bvp,baseline,,,
-1.21,1623756685.609375,empatica_bvp,baseline,,,
-2.32,1623756685.625,empatica_bvp,baseline,,,
-3.54,1623756685.640625,empatica_bvp,baseline,,,
-4.58,1623756685.65625,empatica_bvp,baseline,,,
-5.05,1623756685.671875,empatica_bvp,baseline,,,
-4.49,1623756685.6875,empatica_bvp,baseline,,,
-2.53,1623756685.703125,empatica_bvp,baseline,,,
1.06,1623756685.71875,empatica_bvp,baseline,,,
6.3,1623756685.734375,empatica_bvp,baseline,,,
12.98,1623756685.75,empatica_bvp,baseline,,,
20.64,1623756685.765625,empatica_bvp,baseline,,,
28.64,1623756685.78125,empatica_bvp,baseline,,,
36.32,1623756685.796875,empatica_bvp,baseline,,,
43.12,1623756685.8125,empatica_bvp,baseline,,,
48.74,1623756685.828125,empatica_bvp,baseline,,,
