timestamp,bvp,eda,temp,PPG GREEN
1534404948.234375,-31.34,2.371866,31.79,1538643.0
1534404948.25,-28.71,2.350093,31.79,1538135.0
1534404948.265625,-25.51,2.389796,31.79,1538444.0
1534404948.28125,-22.35,2.420533,31.79,1537945.0
1534404948.296875,-19.71,2.410287,31.77,1537943.0
1534404948.3125,-17.71,2.411568,31.77,1537991.0
1534404948.328125,-16.17,2.375708,31.77,1538146.0
1534404948.34375,-14.8,2.320637,31.77,1538469.0
1534404948.359375,-13.52,2.337286,31.79,1538817.0
1534404948.375,-12.48,2.360339,31.79,1539221.0
1534404948.390625,-12.04,2.368023,31.79,1539599.0
1534404948.40625,-12.5,2.3629,31.79,1540300.0
1534404948.421875,-13.97,2.374427,31.79,1540265.0
1534404948.4375,-16.29,2.370585,31.79,1539979.0
1534404948.453125,-19.23,2.376988,31.79,1539555.0
1534404948.46875,-22.56,2.375708,31.79,1539364.0
1534404948.484375,-26.17,2.374427,31.77,1538697.0
1534404948.5,-30.04,2.370585,31.77,1538457.0
1534404948.515625,-34.16,2.371866,31.77,1538082.0
1534404948.53125,-38.48,2.383392,31.77,1538163.0
1534404948.546875,-42.91,2.385953,31.79,1538014.0
1534404948.5625,-47.33,2.384673,31.79,1538314.0
1534404948.578125,-51.7,2.375708,31.79,1538369.0
1534404948.59375,-56.07,2.374427,31.79,1538934.0
1534404948.609375,-60.58,2.392357,31.79,1539295.0
1534404948.625,-65.47,2.388515,31.79,1539583.0
1534404948.640625,-70.94,2.388515,31.79,1540250.0
1534404948.65625,-77.01,2.387234,31.79,1540727.0
1534404948.671875,-83.42,2.375708,31.81,1540867.0
1534404948.6875,-89.48,2.369304,31.81,1541296.0
1534404948.703125,-94.15,2.370585,31.81,1541409.0
1534404948.71875,-96.28,2.375708,31.81,1541122.0
1534404948.734375,-94.95,2.375708,31.83,1540541.0
1534404948.75,-89.8,2.365462,31.83,1540223.0
1534404948.765625,-81.19,2.357778,31.83,1539821.0
1534404948.78125,-70.04,2.365462,31.83,1539636.0
1534404948.796875,-57.58,2.36162,31.83,1539719.0
1534404948.8125,-44.96,2.364181,31.83,1539895.0
1534404948.828125,-32.95,2.364181,31.83,1539938.0
1534404948.84375,-21.96,2.355216,31.83,1540117.0
1534404948.859375,-12.12,2.357778,31.87,1540564.0
1534404948.875,-3.4,2.350093,31.87,1540954.0
1534404948.890625,4.25,2.352655,31.87,1541386.0
1534404948.90625,10.9,2.353935,31.87,1542000.0
1534404948.921875,16.75,2.342409,31.85,1542440.0
1534404948.9375,22.01,2.337286,31.85,1543649.0
1534404948.953125,26.96,2.337286,31.85,1544068.0
1534404948.96875,31.86,2.348813,31.85,1543973.0
