timestamp,bvp,eda,temp,PPG GREEN
1623756319.703125,-42.34,0.216493,34.61,2041660.0
1623756319.71875,-44.09,0.244675,34.61,2043495.0
1623756319.734375,-46.67,0.245956,34.59,2044607.0
1623756319.75,-50.15,0.222898,34.59,2045814.0
1623756319.765625,-54.42,0.22546,34.59,2047323.0
1623756319.78125,-59.25,0.22546,34.59,2048984.0
1623756319.796875,-64.41,0.236989,34.59,2049819.0
1623756319.8125,-69.75,0.221617,34.59,2051700.0
1623756319.828125,-75.09,0.221617,34.59,2053002.0
1623756319.84375,-80.17,0.222898,34.59,2053928.0
1623756319.859375,-84.6,0.224179,34.59,2054491.0
1623756319.875,-87.96,0.220336,34.59,2055004.0
1623756319.890625,-90.07,0.219055,34.59,2056818.0
1623756319.90625,-91.19,0.220336,34.59,2056948.0
1623756319.921875,-91.98,0.222898,34.55,2057136.0
1623756319.9375,-93.27,0.222898,34.55,2057639.0
1623756319.953125,-95.62,0.219055,34.55,2057222.0
1623756319.96875,-98.91,0.220336,34.55,2058794.0
1623756319.984375,-102.25,0.220336,34.55,2060039.0
1623756320.0,-104.29,0.222898,34.55,2060278.0
1623756320.015625,-103.73,0.220336,34.55,2060859.0
1623756320.03125,-99.82,0.219055,34.55,2061358.0
1623756320.046875,-92.76,0.217774,34.5,2061404.0
1623756320.0625,-83.64,0.220336,34.5,2062200.0
1623756320.078125,-74.37,0.221617,34.5,2063053.0
1623756320.09375,-67.33,0.220336,34.5,2063542.0
1623756320.109375,-64.67,0.219055,34.55,2064287.0
1623756320.125,-67.53,0.217774,34.55,2065733.0
1623756320.140625,-75.15,0.221617,34.55,2066536.0
1623756320.15625,-84.46,0.221617,34.55,2067448.0
1623756320.171875,-90.72,0.219055,34.5,2068150.0
1623756320.1875,-89.05,0.217774,34.5,2068265.0
1623756320.203125,-76.4,0.219055,34.5,2068216.0
1623756320.21875,-53.06,0.220336,34.5,2068277.0
1623756320.234375,-22.83,0.221617,34.5,2067639.0
1623756320.25,8.3,0.220336,34.5,2068296.0
1623756320.265625,34.29,0.217774,34.5,2068865.0
1623756320.28125,51.06,0.217774,34.5,2069045.0
1623756320.296875,57.39,0.221617,34.5,2068492.0
1623756320.3125,54.61,0.221617,34.5,2052320.0
