Timestamp,Participant_11,Participant_12,Participant_13,Participant_14,Participant_15,Participant_16,Participant_17,Participant_18,Participant_22,Participant_23,Participant_24,Average
0.0,0.423967,0.256189,0.119135,5.782586,3.479221,0.524173,0.720158,0.394531,0.160118,0.117847,0.216493,1.1085834545454547
0.015625,0.504662,0.427836,0.121697,5.536644,3.488188,0.552354,0.670201,0.411183,0.188299,0.13578,0.244675,1.1165017272727276
0.03125,0.458551,0.301022,0.129383,5.674986,3.49203,0.60103,0.694539,0.421431,0.178051,0.124252,0.245956,1.120111909090909
0.046875,0.454708,0.289494,0.124259,5.915804,3.49203,0.581816,0.689415,0.411183,0.172928,0.122971,0.222898,1.1343187272727273
0.0625,0.452147,0.286932,0.120416,5.901714,3.500997,0.585659,0.70863,0.413745,0.171647,0.119128,0.22546,1.135134090909091
0.078125,0.452147,0.283089,0.119135,5.954233,3.534302,0.579254,0.73681,0.416307,0.169085,0.117847,0.22546,1.1443335454545454
0.09375,0.444461,0.277965,0.119135,5.941423,3.529178,0.57413,0.745777,0.417588,0.165242,0.117847,0.236989,1.1427031818181816
0.109375,0.440619,0.272841,0.117854,5.941423,3.535583,0.576692,0.757306,0.421431,0.166523,0.120409,0.221617,1.142936181818182
0.125,0.434214,0.272841,0.128102,5.956795,3.543268,0.580535,0.768834,0.429117,0.163961,0.120409,0.221617,1.1472448181818182
0.140625,0.431653,0.272841,0.131945,5.981133,3.549673,0.579254,0.784205,0.432959,0.166523,0.120409,0.222898,1.1521357272727273
0.15625,0.434214,0.272841,0.131945,6.008032,3.553516,0.584378,0.791891,0.431679,0.167804,0.120409,0.224179,1.1564443636363637
0.171875,0.435495,0.270279,0.131945,6.031089,3.544549,0.579254,0.80342,0.436802,0.167804,0.116566,0.220336,1.157958090909091
0.1875,0.434214,0.270279,0.129383,6.054146,3.54583,0.575411,0.8047,0.436802,0.167804,0.115285,0.219055,1.1593553636363638
0.203125,0.430372,0.274122,0.126821,6.068237,3.534302,0.576692,0.805981,0.443207,0.166523,0.130656,0.220336,1.1615680909090909
0.21875,0.429091,0.275403,0.128102,6.093856,3.512526,0.569007,0.799577,0.438083,0.163961,0.117847,0.222898,1.1591228181818183
0.234375,0.430372,0.274122,0.12554,6.123317,3.509964,0.556197,0.798296,0.441926,0.165242,0.120409,0.222898,1.160753
0.25,0.42781,0.274122,0.128102,6.143813,3.499716,0.557478,0.8047,0.44705,0.16268,0.12169,0.219055,1.1623832727272727
0.265625,0.430372,0.27156,0.129383,6.137408,3.493311,0.558759,0.814948,0.452174,0.166523,0.120409,0.220336,1.1631984545454543
0.28125,0.430372,0.274122,0.129383,6.115632,3.479221,0.561321,0.809824,0.456017,0.167804,0.120409,0.220336,1.1604037272727272
0.296875,0.426529,0.275403,0.126821,6.105384,3.481783,0.562602,0.795734,0.454736,0.169085,0.117847,0.222898,1.1580747272727274
0.3125,0.423967,0.275403,0.126821,6.102822,3.47794,0.558759,0.797015,0.458578,0.171647,0.116566,0.220336,1.1572594545454544
0.328125,0.422687,0.272841,0.124259,6.084889,3.486907,0.558759,0.799577,0.464983,0.174209,0.117847,0.219055,1.1569102727272726
0.34375,0.423967,0.27156,0.124259,6.078485,3.490749,0.557478,0.807262,0.467545,0.174209,0.119128,0.217774,1.1574923636363637
0.359375,0.425248,0.274122,0.124259,6.075922,3.502278,0.554916,0.813667,0.468826,0.167804,0.120409,0.220336,1.1588897272727274
0.375,0.422687,0.276684,0.126821,6.065675,3.525335,0.554916,0.811105,0.464983,0.166523,0.12169,0.221617,1.1598214545454544
0.390625,0.422687,0.276684,0.124259,6.046461,3.547111,0.554916,0.80342,0.467545,0.172928,0.117847,0.220336,1.159472181818182
0.40625,0.417563,0.272841,0.124259,6.024684,3.568887,0.557478,0.811105,0.468826,0.172928,0.119128,0.219055,1.159704909090909
