bvp,time,sensor,phase,eda,temp,PPG GREEN
-1.32,1625051751.03125,empatica_bvp,baseline,,,
2.84,1625051751.046875,empatica_bvp,baseline,,,
13.88,1625051751.0625,empatica_bvp,baseline,,,
31.93,1625051751.078125,empatica_bvp,baseline,,,
54.87,1625051751.09375,empatica_bvp,baseline,,,
78.73,1625051751.109375,empatica_bvp,baseline,,,
99.19,1625051751.125,empatica_bvp,baseline,,,
113.31,1625051751.140625,empatica_bvp,baseline,,,
120.73,1625051751.15625,empatica_bvp,baseline,,,
123.44,1625051751.171875,empatica_bvp,baseline,,,
124.45,1625051751.1875,empatica_bvp,baseline,,,
126.07,1625051751.203125,empatica_bvp,baseline,,,
128.89,1625051751.21875,empatica_bvp,baseline,,,
131.74,1625051751.234375,empatica_bvp,baseline,,,
132.68,1625051751.25,empatica_bvp,baseline,,,
130.09,1625051751.265625,empatica_bvp,baseline,,,
123.33,1625051751.28125,empatica_bvp,baseline,,,
112.8,1625051751.296875,empatica_bvp,baseline,,,
99.61,1625051751.3125,empatica_bvp,baseline,,,
85.2,1625051751.328125,empatica_bvp,baseline,,,
71.11,1625051751.34375,empatica_bvp,baseline,,,
58.66,1625051751.359375,empatica_bvp,baseline,,,
48.51,1625051751.375,empatica_bvp,baseline,,,
40.42,1625051751.390625,empatica_bvp,baseline,,,
33.32,1625051751.40625,empatica_bvp,baseline,,,
25.89,1625051751.421875,empatica_bvp,baseline,,,
17.29,1625051751.4375,empatica_bvp,baseline,,,
7.61,1625051751.453125,empatica_bvp,baseline,,,
-2.24,1625051751.46875,empatica_bvp,baseline,,,
-11.28,1625051751.484375,empatica_bvp,baseline,,,
-19.24,1625051751.5,empatica_bvp,baseline,,,
-26.89,1625051751.515625,empatica_bvp,baseline,,,
-35.55,1625051751.53125,empatica_bvp,baseline,,,
-46.21,1625051751.546875,empatica_bvp,baseline,,,
-58.71,1625051751.5625,empatica_bvp,baseline,,,
-71.57,1625051751.578125,empatica_bvp,baseline,,,
-82.76,1625051751.59375,empatica_bvp,baseline,,,
-90.63,1625051751.609375,empatica_bvp,baseline,,,
-94.73,1625051751.625,empatica_bvp,baseline,,,
-95.84,1625051751.640625,empatica_bvp,baseline,,,
-95.38,1625051751.65625,empatica_bvp,baseline,,,
-94.53,1625051751.671875,empatica_bvp,baseline,,,
-93.81,1625051751.6875,empatica_bvp,baseline,,,
-93.14,1625051751.703125,empatica_bvp,baseline,,,
-92.29,1625051751.71875,empatica_bvp,baseline,,,
-91.27,1625051751.734375,empatica_bvp,baseline,,,
-90.41,1625051751.75,empatica_bvp,baseline,,,
-90.06,1625051751.765625,empatica_bvp,baseline,,,
-90.3,1625051751.78125,empatica_bvp,baseline,,,
-90.85,1625051751.796875,empatica_bvp,baseline,,,
