bvp,time,sensor,phase,eda,temp,PPG GREEN
-58.0,1590567062.09375,empatica_bvp,baseline,,,
-60.77,1590567062.109375,empatica_bvp,baseline,,,
-64.93,1590567062.125,empatica_bvp,baseline,,,
-68.01,1590567062.140625,empatica_bvp,baseline,,,
-68.45,1590567062.15625,empatica_bvp,baseline,,,
-66.46,1590567062.171875,empatica_bvp,baseline,,,
-64.01,1590567062.1875,empatica_bvp,baseline,,,
-63.78,1590567062.203125,empatica_bvp,baseline,,,
-67.91,1590567062.21875,empatica_bvp,baseline,,,
-77.33,1590567062.234375,empatica_bvp,baseline,,,
-91.79,1590567062.25,empatica_bvp,baseline,,,
-110.35,1590567062.265625,empatica_bvp,baseline,,,
-131.87,1590567062.28125,empatica_bvp,baseline,,,
-155.19,1590567062.296875,empatica_bvp,baseline,,,
-179.13,1590567062.3125,empatica_bvp,baseline,,,
-202.34,1590567062.328125,empatica_bvp,baseline,,,
-223.51,1590567062.34375,empatica_bvp,baseline,,,
-241.56,1590567062.359375,empatica_bvp,baseline,,,
-255.83,1590567062.375,empatica_bvp,baseline,,,
-265.98,1590567062.390625,empatica_bvp,baseline,,,
-271.89,1590567062.40625,empatica_bvp,baseline,,,
-273.46,1590567062.421875,empatica_bvp,baseline,,,
-270.93,1590567062.4375,empatica_bvp,baseline,,,
-265.17,1590567062.453125,empatica_bvp,baseline,,,
-257.94,1590567062.46875,empatica_bvp,baseline,,,
-251.45,1590567062.484375,empatica_bvp,baseline,,,
-247.56,1590567062.5,empatica_bvp,baseline,,,
-247.05,1590567062.515625,empatica_bvp,baseline,,,
-249.28,1590567062.53125,empatica_bvp,baseline,,,
-252.58,1590567062.546875,empatica_bvp,baseline,,,
-255.13,1590567062.5625,empatica_bvp,baseline,,,
-255.62,1590567062.578125,empatica_bvp,baseline,,,
-253.25,1590567062.59375,empatica_bvp,baseline,,,
-247.31,1590567062.609375,empatica_bvp,baseline,,,
-236.61,1590567062.625,empatica_bvp,baseline,,,
-219.46,1590567062.640625,empatica_bvp,baseline,,,
-194.46,1590567062.65625,empatica_bvp,baseline,,,
-161.48,1590567062.671875,empatica_bvp,baseline,,,
-122.43,1590567062.6875,empatica_bvp,baseline,,,
-81.01,1590567062.703125,empatica_bvp,baseline,,,
-41.51,1590567062.71875,empatica_bvp,baseline,,,
-7.37,1590567062.734375,empatica_bvp,baseline,,,
19.77,1590567062.75,empatica_bvp,baseline,,,
40.13,1590567062.765625,empatica_bvp,baseline,,,
54.96,1590567062.78125,empatica_bvp,baseline,,,
65.55,1590567062.796875,empatica_bvp,baseline,,,
72.67,1590567062.8125,empatica_bvp,baseline,,,
76.61,1590567062.828125,empatica_bvp,baseline,,,
77.7,1590567062.84375,empatica_bvp,baseline,,,
76.74,1590567062.859375,empatica_bvp,baseline,,,
74.91,1590567062.875,empatica_bvp,baseline,,,
73.36,1590567062.890625,empatica_bvp,baseline,,,
72.68,1590567062.90625,empatica_bvp,baseline,,,
72.69,1590567062.921875,empatica_bvp,baseline,,,
72.64,1590567062.9375,empatica_bvp,baseline,,,
71.73,1590567062.953125,empatica_bvp,baseline,,,
69.45,1590567062.96875,empatica_bvp,baseline,,,
65.8,1590567062.984375,empatica_bvp,baseline,,,
61.12,1590567063.0,empatica_bvp,baseline,,,
55.8,1590567063.015625,empatica_bvp,baseline,,,
50.19,1590567063.03125,empatica_bvp,baseline,,,
44.65,1590567063.046875,empatica_bvp,baseline,,,
39.77,1590567063.0625,empatica_bvp,baseline,,,
36.3,1590567063.078125,empatica_bvp,baseline,,,
34.98,1590567063.09375,empatica_bvp,baseline,,,
36.05,1590567063.109375,empatica_bvp,baseline,,,
39.01,1590567063.125,empatica_bvp,baseline,,,
42.58,1590567063.140625,empatica_bvp,baseline,,,
45.33,1590567063.15625,empatica_bvp,baseline,,,
46.22,1590567063.171875,empatica_bvp,baseline,,,
45.19,1590567063.1875,empatica_bvp,baseline,,,
43.09,1590567063.203125,empatica_bvp,baseline,,,
41.21,1590567063.21875,empatica_bvp,baseline,,,
40.55,1590567063.234375,empatica_bvp,baseline,,,
41.2,1590567063.25,empatica_bvp,baseline,,,
42.32,1590567063.265625,empatica_bvp,baseline,,,
42.51,1590567063.28125,empatica_bvp,baseline,,,
40.69,1590567063.296875,empatica_bvp,baseline,,,
36.64,1590567063.3125,empatica_bvp,baseline,,,
31.23,1590567063.328125,empatica_bvp,baseline,,,
25.99,1590567063.34375,empatica_bvp,baseline,,,
22.42,1590567063.359375,empatica_bvp,baseline,,,
21.19,1590567063.375,empatica_bvp,baseline,,,
21.85,1590567063.390625,empatica_bvp,baseline,,,
23.12,1590567063.40625,empatica_bvp,baseline,,,
23.51,1590567063.421875,empatica_bvp,baseline,,,
22.0,1590567063.4375,empatica_bvp,baseline,,,
18.26,1590567063.453125,empatica_bvp,baseline,,,
12.24,1590567063.46875,empatica_bvp,baseline,,,
