bvp,time,sensor,phase,eda,temp,PPG GREEN
-31.48,1669796620.53125,empatica_bvp,baseline,,,
-36.74,1669796620.546875,empatica_bvp,baseline,,,
-42.59,1669796620.5625,empatica_bvp,baseline,,,
-48.71,1669796620.578125,empatica_bvp,baseline,,,
-54.78,1669796620.59375,empatica_bvp,baseline,,,
-60.57,1669796620.609375,empatica_bvp,baseline,,,
-66.09,1669796620.625,empatica_bvp,baseline,,,
-71.74,1669796620.640625,empatica_bvp,baseline,,,
-78.34,1669796620.65625,empatica_bvp,baseline,,,
-86.97,1669796620.671875,empatica_bvp,baseline,,,
-98.45,1669796620.6875,empatica_bvp,baseline,,,
-112.73,1669796620.703125,empatica_bvp,baseline,,,
-128.25,1669796620.71875,empatica_bvp,baseline,,,
-141.88,1669796620.734375,empatica_bvp,baseline,,,
-149.5,1669796620.75,empatica_bvp,baseline,,,
-147.26,1669796620.765625,empatica_bvp,baseline,,,
-132.99,1669796620.78125,empatica_bvp,baseline,,,
-107.1,1669796620.796875,empatica_bvp,baseline,,,
-72.66,1669796620.8125,empatica_bvp,baseline,,,
-34.46,1669796620.828125,empatica_bvp,baseline,,,
2.44,1669796620.84375,empatica_bvp,baseline,,,
34.02,1669796620.859375,empatica_bvp,baseline,,,
58.12,1669796620.875,empatica_bvp,baseline,,,
74.39,1669796620.890625,empatica_bvp,baseline,,,
83.78,1669796620.90625,empatica_bvp,baseline,,,
87.93,1669796620.921875,empatica_bvp,baseline,,,
88.61,1669796620.9375,empatica_bvp,baseline,,,
87.45,1669796620.953125,empatica_bvp,baseline,,,
85.78,1669796620.96875,empatica_bvp,baseline,,,
84.52,1669796620.984375,empatica_bvp,baseline,,,
84.12,1669796621.0,empatica_bvp,baseline,,,
84.56,1669796621.015625,empatica_bvp,baseline,,,
85.47,1669796621.03125,empatica_bvp,baseline,,,
86.43,1669796621.046875,empatica_bvp,baseline,,,
87.15,1669796621.0625,empatica_bvp,baseline,,,
87.64,1669796621.078125,empatica_bvp,baseline,,,
88.13,1669796621.09375,empatica_bvp,baseline,,,
88.97,1669796621.109375,empatica_bvp,baseline,,,
90.45,1669796621.125,empatica_bvp,baseline,,,
92.62,1669796621.140625,empatica_bvp,baseline,,,
95.31,1669796621.15625,empatica_bvp,baseline,,,
98.06,1669796621.171875,empatica_bvp,baseline,,,
100.24,1669796621.1875,empatica_bvp,baseline,,,
101.18,1669796621.203125,empatica_bvp,baseline,,,
100.31,1669796621.21875,empatica_bvp,baseline,,,
97.35,1669796621.234375,empatica_bvp,baseline,,,
92.4,1669796621.25,empatica_bvp,baseline,,,
85.91,1669796621.265625,empatica_bvp,baseline,,,
78.65,1669796621.28125,empatica_bvp,baseline,,,
71.37,1669796621.296875,empatica_bvp,baseline,,,
64.7,1669796621.3125,empatica_bvp,baseline,,,
58.91,1669796621.328125,empatica_bvp,baseline,,,
53.88,1669796621.34375,empatica_bvp,baseline,,,
49.26,1669796621.359375,empatica_bvp,baseline,,,
44.61,1669796621.375,empatica_bvp,baseline,,,
39.63,1669796621.390625,empatica_bvp,baseline,,,
34.28,1669796621.40625,empatica_bvp,baseline,,,
28.8,1669796621.421875,empatica_bvp,baseline,,,
23.64,1669796621.4375,empatica_bvp,baseline,,,
19.28,1669796621.453125,empatica_bvp,baseline,,,
16.05,1669796621.46875,empatica_bvp,baseline,,,
13.95,1669796621.484375,empatica_bvp,baseline,,,
12.6,1669796621.5,empatica_bvp,baseline,,,
11.29,1669796621.515625,empatica_bvp,baseline,,,
9.23,1669796621.53125,empatica_bvp,baseline,,,
5.84,1669796621.546875,empatica_bvp,baseline,,,
0.98,1669796621.5625,empatica_bvp,baseline,,,
-4.94,1669796621.578125,empatica_bvp,baseline,,,
-11.2,1669796621.59375,empatica_bvp,baseline,,,
-17.01,1669796621.609375,empatica_bvp,baseline,,,
-21.96,1669796621.625,empatica_bvp,baseline,,,
-26.21,1669796621.640625,empatica_bvp,baseline,,,
-30.43,1669796621.65625,empatica_bvp,baseline,,,
-35.49,1669796621.671875,empatica_bvp,baseline,,,
-42.04,1669796621.6875,empatica_bvp,baseline,,,
-50.16,1669796621.703125,empatica_bvp,baseline,,,
-59.31,1669796621.71875,empatica_bvp,baseline,,,
-68.5,1669796621.734375,empatica_bvp,baseline,,,
-76.74,1669796621.75,empatica_bvp,baseline,,,
-83.42,1669796621.765625,empatica_bvp,baseline,,,
-88.61,1669796621.78125,empatica_bvp,baseline,,,
-93.12,1669796621.796875,empatica_bvp,baseline,,,
-98.22,1669796621.8125,empatica_bvp,baseline,,,
-105.32,1669796621.828125,empatica_bvp,baseline,,,
-115.46,1669796621.84375,empatica_bvp,baseline,,,
-128.79,1669796621.859375,empatica_bvp,baseline,,,
-144.16,1669796621.875,empatica_bvp,baseline,,,
-158.98,1669796621.890625,empatica_bvp,baseline,,,
-169.44,1669796621.90625,empatica_bvp,baseline,,,
-171.48,1669796621.921875,empatica_bvp,baseline,,,
-162.01,1669796621.9375,empatica_bvp,baseline,,,
-140.12,1669796621.953125,empatica_bvp,baseline,,,
-107.71,1669796621.96875,empatica_bvp,baseline,,,
-69.1,1669796621.984375,empatica_bvp,baseline,,,
-29.77,1669796622.0,empatica_bvp,baseline,,,
5.25,1669796622.015625,empatica_bvp,baseline,,,
32.75,1669796622.03125,empatica_bvp,baseline,,,
51.75,1669796622.046875,empatica_bvp,baseline,,,
63.16,1669796622.0625,empatica_bvp,baseline,,,
68.87,1669796622.078125,empatica_bvp,baseline,,,
70.86,1669796622.09375,empatica_bvp,baseline,,,
70.71,1669796622.109375,empatica_bvp,baseline,,,
69.53,1669796622.125,empatica_bvp,baseline,,,
68.11,1669796622.140625,empatica_bvp,baseline,,,
67.03,1669796622.15625,empatica_bvp,baseline,,,
66.62,1669796622.171875,empatica_bvp,baseline,,,
66.95,1669796622.1875,empatica_bvp,baseline,,,
67.76,1669796622.203125,empatica_bvp,baseline,,,
68.57,1669796622.21875,empatica_bvp,baseline,,,
68.95,1669796622.234375,empatica_bvp,baseline,,,
68.77,1669796622.25,empatica_bvp,baseline,,,
68.32,1669796622.265625,empatica_bvp,baseline,,,
68.25,1669796622.28125,empatica_bvp,baseline,,,
69.33,1669796622.296875,empatica_bvp,baseline,,,
72.03,1669796622.3125,empatica_bvp,baseline,,,
76.31,1669796622.328125,empatica_bvp,baseline,,,
81.45,1669796622.34375,empatica_bvp,baseline,,,
86.24,1669796622.359375,empatica_bvp,baseline,,,
89.35,1669796622.375,empatica_bvp,baseline,,,
89.8,1669796622.390625,empatica_bvp,baseline,,,
87.29,1669796622.40625,empatica_bvp,baseline,,,
82.28,1669796622.421875,empatica_bvp,baseline,,,
75.82,1669796622.4375,empatica_bvp,baseline,,,
69.12,1669796622.453125,empatica_bvp,baseline,,,
63.17,1669796622.46875,empatica_bvp,baseline,,,
58.4,1669796622.484375,empatica_bvp,baseline,,,
54.72,1669796622.5,empatica_bvp,baseline,,,
51.62,1669796622.515625,empatica_bvp,baseline,,,
48.5,1669796622.53125,empatica_bvp,baseline,,,
44.94,1669796622.546875,empatica_bvp,baseline,,,
40.78,1669796622.5625,empatica_bvp,baseline,,,
36.2,1669796622.578125,empatica_bvp,baseline,,,
31.56,1669796622.59375,empatica_bvp,baseline,,,
27.29,1669796622.609375,empatica_bvp,baseline,,,
23.66,1669796622.625,empatica_bvp,baseline,,,
20.77,1669796622.640625,empatica_bvp,baseline,,,
18.41,1669796622.65625,empatica_bvp,baseline,,,
16.15,1669796622.671875,empatica_bvp,baseline,,,
13.42,1669796622.6875,empatica_bvp,baseline,,,
9.79,1669796622.703125,empatica_bvp,baseline,,,
5.09,1669796622.71875,empatica_bvp,baseline,,,
-0.39,1669796622.734375,empatica_bvp,baseline,,,
-6.05,1669796622.75,empatica_bvp,baseline,,,
-11.25,1669796622.765625,empatica_bvp,baseline,,,
-15.61,1669796622.78125,empatica_bvp,baseline,,,
-19.31,1669796622.796875,empatica_bvp,baseline,,,
-23.05,1669796622.8125,empatica_bvp,baseline,,,
-27.73,1669796622.828125,empatica_bvp,baseline,,,
-34.06,1669796622.84375,empatica_bvp,baseline,,,
-42.16,1669796622.859375,empatica_bvp,baseline,,,
-51.44,1669796622.875,empatica_bvp,baseline,,,
-60.83,1669796622.890625,empatica_bvp,baseline,,,
-69.26,1669796622.90625,empatica_bvp,baseline,,,
-76.09,1669796622.921875,empatica_bvp,baseline,,,
-81.41,1669796622.9375,empatica_bvp,baseline,,,
-85.99,1669796622.953125,empatica_bvp,baseline,,,
