bvp,time,sensor,phase,eda,temp,PPG GREEN
-2.66,1677486192.34375,empatica_bvp,baseline,,,
1.86,1677486192.359375,empatica_bvp,baseline,,,
5.08,1677486192.375,empatica_bvp,baseline,,,
5.92,1677486192.390625,empatica_bvp,baseline,,,
4.54,1677486192.40625,empatica_bvp,baseline,,,
1.86,1677486192.421875,empatica_bvp,baseline,,,
-1.25,1677486192.4375,empatica_bvp,baseline,,,
-4.63,1677486192.453125,empatica_bvp,baseline,,,
-8.79,1677486192.46875,empatica_bvp,baseline,,,
-14.55,1677486192.484375,empatica_bvp,baseline,,,
-22.39,1677486192.5,empatica_bvp,baseline,,,
-32.05,1677486192.515625,empatica_bvp,baseline,,,
-42.53,1677486192.53125,empatica_bvp,baseline,,,
-52.51,1677486192.546875,empatica_bvp,baseline,,,
-60.86,1677486192.5625,empatica_bvp,baseline,,,
-66.95,1677486192.578125,empatica_bvp,baseline,,,
-70.74,1677486192.59375,empatica_bvp,baseline,,,
-72.62,1677486192.609375,empatica_bvp,baseline,,,
-73.08,1677486192.625,empatica_bvp,baseline,,,
-72.55,1677486192.640625,empatica_bvp,baseline,,,
-71.25,1677486192.65625,empatica_bvp,baseline,,,
-69.31,1677486192.671875,empatica_bvp,baseline,,,
-66.87,1677486192.6875,empatica_bvp,baseline,,,
-64.19,1677486192.703125,empatica_bvp,baseline,,,
-61.57,1677486192.71875,empatica_bvp,baseline,,,
-59.34,1677486192.734375,empatica_bvp,baseline,,,
-57.68,1677486192.75,empatica_bvp,baseline,,,
-56.61,1677486192.765625,empatica_bvp,baseline,,,
-56.06,1677486192.78125,empatica_bvp,baseline,,,
-55.91,1677486192.796875,empatica_bvp,baseline,,,
-56.01,1677486192.8125,empatica_bvp,baseline,,,
-56.25,1677486192.828125,empatica_bvp,baseline,,,
-56.49,1677486192.84375,empatica_bvp,baseline,,,
-56.6,1677486192.859375,empatica_bvp,baseline,,,
-56.56,1677486192.875,empatica_bvp,baseline,,,
-56.39,1677486192.890625,empatica_bvp,baseline,,,
-56.3,1677486192.90625,empatica_bvp,baseline,,,
-56.41,1677486192.921875,empatica_bvp,baseline,,,
-56.72,1677486192.9375,empatica_bvp,baseline,,,
-57.01,1677486192.953125,empatica_bvp,baseline,,,
-56.85,1677486192.96875,empatica_bvp,baseline,,,
-55.82,1677486192.984375,empatica_bvp,baseline,,,
-53.72,1677486193.0,empatica_bvp,baseline,,,
-50.68,1677486193.015625,empatica_bvp,baseline,,,
-47.23,1677486193.03125,empatica_bvp,baseline,,,
-44.1,1677486193.046875,empatica_bvp,baseline,,,
-41.97,1677486193.0625,empatica_bvp,baseline,,,
-41.2,1677486193.078125,empatica_bvp,baseline,,,
-41.73,1677486193.09375,empatica_bvp,baseline,,,
-43.08,1677486193.109375,empatica_bvp,baseline,,,
-44.55,1677486193.125,empatica_bvp,baseline,,,
-45.59,1677486193.140625,empatica_bvp,baseline,,,
-45.94,1677486193.15625,empatica_bvp,baseline,,,
-45.78,1677486193.171875,empatica_bvp,baseline,,,
-45.58,1677486193.1875,empatica_bvp,baseline,,,
-45.82,1677486193.203125,empatica_bvp,baseline,,,
-46.61,1677486193.21875,empatica_bvp,baseline,,,
-47.49,1677486193.234375,empatica_bvp,baseline,,,
-47.39,1677486193.25,empatica_bvp,baseline,,,
-45.01,1677486193.265625,empatica_bvp,baseline,,,
-39.3,1677486193.28125,empatica_bvp,baseline,,,
-29.89,1677486193.296875,empatica_bvp,baseline,,,
-17.31,1677486193.3125,empatica_bvp,baseline,,,
-2.75,1677486193.328125,empatica_bvp,baseline,,,
12.48,1677486193.34375,empatica_bvp,baseline,,,
27.46,1677486193.359375,empatica_bvp,baseline,,,
41.9,1677486193.375,empatica_bvp,baseline,,,
56.03,1677486193.390625,empatica_bvp,baseline,,,
70.2,1677486193.40625,empatica_bvp,baseline,,,
84.49,1677486193.421875,empatica_bvp,baseline,,,
98.58,1677486193.4375,empatica_bvp,baseline,,,
111.99,1677486193.453125,empatica_bvp,baseline,,,
124.3,1677486193.46875,empatica_bvp,baseline,,,
135.49,1677486193.484375,empatica_bvp,baseline,,,
145.83,1677486193.5,empatica_bvp,baseline,,,
155.66,1677486193.515625,empatica_bvp,baseline,,,
165.07,1677486193.53125,empatica_bvp,baseline,,,
173.7,1677486193.546875,empatica_bvp,baseline,,,
180.69,1677486193.5625,empatica_bvp,baseline,,,
184.83,1677486193.578125,empatica_bvp,baseline,,,
184.49,1677486193.59375,empatica_bvp,baseline,,,
177.66,1677486193.609375,empatica_bvp,baseline,,,
162.03,1677486193.625,empatica_bvp,baseline,,,
135.63,1677486193.640625,empatica_bvp,baseline,,,
97.88,1677486193.65625,empatica_bvp,baseline,,,
50.65,1677486193.671875,empatica_bvp,baseline,,,
-1.44,1677486193.6875,empatica_bvp,baseline,,,
-51.75,1677486193.703125,empatica_bvp,baseline,,,
-93.58,1677486193.71875,empatica_bvp,baseline,,,
-122.3,1677486193.734375,empatica_bvp,baseline,,,
-136.78,1677486193.75,empatica_bvp,baseline,,,
-139.36,1677486193.765625,empatica_bvp,baseline,,,
-134.38,1677486193.78125,empatica_bvp,baseline,,,
-126.32,1677486193.796875,empatica_bvp,baseline,,,
-118.22,1677486193.8125,empatica_bvp,baseline,,,
-111.25,1677486193.828125,empatica_bvp,baseline,,,
-105.41,1677486193.84375,empatica_bvp,baseline,,,
-100.4,1677486193.859375,empatica_bvp,baseline,,,
-96.34,1677486193.875,empatica_bvp,baseline,,,
-93.68,1677486193.890625,empatica_bvp,baseline,,,
-92.77,1677486193.90625,empatica_bvp,baseline,,,
-93.34,1677486193.921875,empatica_bvp,baseline,,,
-94.38,1677486193.9375,empatica_bvp,baseline,,,
-94.63,1677486193.953125,empatica_bvp,baseline,,,
-93.04,1677486193.96875,empatica_bvp,baseline,,,
-89.39,1677486193.984375,empatica_bvp,baseline,,,
-84.3,1677486194.0,empatica_bvp,baseline,,,
-79.07,1677486194.015625,empatica_bvp,baseline,,,
-75.02,1677486194.03125,empatica_bvp,baseline,,,
-73.05,1677486194.046875,empatica_bvp,baseline,,,
-73.33,1677486194.0625,empatica_bvp,baseline,,,
-75.34,1677486194.078125,empatica_bvp,baseline,,,
-78.09,1677486194.09375,empatica_bvp,baseline,,,
-80.52,1677486194.109375,empatica_bvp,baseline,,,
-81.71,1677486194.125,empatica_bvp,baseline,,,
-81.04,1677486194.140625,empatica_bvp,baseline,,,
-78.12,1677486194.15625,empatica_bvp,baseline,,,
-72.77,1677486194.171875,empatica_bvp,baseline,,,
-65.0,1677486194.1875,empatica_bvp,baseline,,,
-55.03,1677486194.203125,empatica_bvp,baseline,,,
-43.32,1677486194.21875,empatica_bvp,baseline,,,
-30.62,1677486194.234375,empatica_bvp,baseline,,,
-17.79,1677486194.25,empatica_bvp,baseline,,,
-5.75,1677486194.265625,empatica_bvp,baseline,,,
4.82,1677486194.28125,empatica_bvp,baseline,,,
13.48,1677486194.296875,empatica_bvp,baseline,,,
20.1,1677486194.3125,empatica_bvp,baseline,,,
24.79,1677486194.328125,empatica_bvp,baseline,,,
27.79,1677486194.34375,empatica_bvp,baseline,,,
29.39,1677486194.359375,empatica_bvp,baseline,,,
29.88,1677486194.375,empatica_bvp,baseline,,,
29.58,1677486194.390625,empatica_bvp,baseline,,,
28.82,1677486194.40625,empatica_bvp,baseline,,,
27.91,1677486194.421875,empatica_bvp,baseline,,,
27.12,1677486194.4375,empatica_bvp,baseline,,,
26.6,1677486194.453125,empatica_bvp,baseline,,,
26.41,1677486194.46875,empatica_bvp,baseline,,,
26.42,1677486194.484375,empatica_bvp,baseline,,,
26.48,1677486194.5,empatica_bvp,baseline,,,
26.36,1677486194.515625,empatica_bvp,baseline,,,
25.89,1677486194.53125,empatica_bvp,baseline,,,
24.93,1677486194.546875,empatica_bvp,baseline,,,
23.44,1677486194.5625,empatica_bvp,baseline,,,
21.41,1677486194.578125,empatica_bvp,baseline,,,
18.88,1677486194.59375,empatica_bvp,baseline,,,
15.91,1677486194.609375,empatica_bvp,baseline,,,
12.53,1677486194.625,empatica_bvp,baseline,,,
8.85,1677486194.640625,empatica_bvp,baseline,,,
4.98,1677486194.65625,empatica_bvp,baseline,,,
1.06,1677486194.671875,empatica_bvp,baseline,,,
-2.83,1677486194.6875,empatica_bvp,baseline,,,
-6.7,1677486194.703125,empatica_bvp,baseline,,,
-10.63,1677486194.71875,empatica_bvp,baseline,,,
-14.73,1677486194.734375,empatica_bvp,baseline,,,
-19.04,1677486194.75,empatica_bvp,baseline,,,
-23.5,1677486194.765625,empatica_bvp,baseline,,,
-27.9,1677486194.78125,empatica_bvp,baseline,,,
-32.09,1677486194.796875,empatica_bvp,baseline,,,
-36.04,1677486194.8125,empatica_bvp,baseline,,,
-39.97,1677486194.828125,empatica_bvp,baseline,,,
-44.28,1677486194.84375,empatica_bvp,baseline,,,
-49.44,1677486194.859375,empatica_bvp,baseline,,,
-55.76,1677486194.875,empatica_bvp,baseline,,,
-63.13,1677486194.890625,empatica_bvp,baseline,,,
-70.85,1677486194.90625,empatica_bvp,baseline,,,
-77.71,1677486194.921875,empatica_bvp,baseline,,,
-82.24,1677486194.9375,empatica_bvp,baseline,,,
-83.04,1677486194.953125,empatica_bvp,baseline,,,
-79.3,1677486194.96875,empatica_bvp,baseline,,,
-70.91,1677486194.984375,empatica_bvp,baseline,,,
-58.67,1677486195.0,empatica_bvp,baseline,,,
-43.94,1677486195.015625,empatica_bvp,baseline,,,
-28.38,1677486195.03125,empatica_bvp,baseline,,,
-13.56,1677486195.046875,empatica_bvp,baseline,,,
-0.68,1677486195.0625,empatica_bvp,baseline,,,
9.65,1677486195.078125,empatica_bvp,baseline,,,
17.37,1677486195.09375,empatica_bvp,baseline,,,
22.82,1677486195.109375,empatica_bvp,baseline,,,
26.54,1677486195.125,empatica_bvp,baseline,,,
29.02,1677486195.140625,empatica_bvp,baseline,,,
30.63,1677486195.15625,empatica_bvp,baseline,,,
31.53,1677486195.171875,empatica_bvp,baseline,,,
31.87,1677486195.1875,empatica_bvp,baseline,,,
31.83,1677486195.203125,empatica_bvp,baseline,,,
31.73,1677486195.21875,empatica_bvp,baseline,,,
31.91,1677486195.234375,empatica_bvp,baseline,,,
32.55,1677486195.25,empatica_bvp,baseline,,,
33.62,1677486195.265625,empatica_bvp,baseline,,,
34.79,1677486195.28125,empatica_bvp,baseline,,,
35.66,1677486195.296875,empatica_bvp,baseline,,,
35.88,1677486195.3125,empatica_bvp,baseline,,,
35.27,1677486195.328125,empatica_bvp,baseline,,,
33.86,1677486195.34375,empatica_bvp,baseline,,,
31.77,1677486195.359375,empatica_bvp,baseline,,,
29.13,1677486195.375,empatica_bvp,baseline,,,
26.01,1677486195.390625,empatica_bvp,baseline,,,
22.48,1677486195.40625,empatica_bvp,baseline,,,
18.55,1677486195.421875,empatica_bvp,baseline,,,
14.3,1677486195.4375,empatica_bvp,baseline,,,
9.79,1677486195.453125,empatica_bvp,baseline,,,
5.05,1677486195.46875,empatica_bvp,baseline,,,
0.04,1677486195.484375,empatica_bvp,baseline,,,
-5.28,1677486195.5,empatica_bvp,baseline,,,
-10.95,1677486195.515625,empatica_bvp,baseline,,,
-16.91,1677486195.53125,empatica_bvp,baseline,,,
-22.99,1677486195.546875,empatica_bvp,baseline,,,
-28.96,1677486195.5625,empatica_bvp,baseline,,,
-34.63,1677486195.578125,empatica_bvp,baseline,,,
-39.92,1677486195.59375,empatica_bvp,baseline,,,
-45.03,1677486195.609375,empatica_bvp,baseline,,,
-50.42,1677486195.625,empatica_bvp,baseline,,,
-56.78,1677486195.640625,empatica_bvp,baseline,,,
-64.71,1677486195.65625,empatica_bvp,baseline,,,
-74.45,1677486195.671875,empatica_bvp,baseline,,,
-85.52,1677486195.6875,empatica_bvp,baseline,,,
-96.56,1677486195.703125,empatica_bvp,baseline,,,
-105.55,1677486195.71875,empatica_bvp,baseline,,,
-110.24,1677486195.734375,empatica_bvp,baseline,,,
-108.92,1677486195.75,empatica_bvp,baseline,,,
-100.93,1677486195.765625,empatica_bvp,baseline,,,
-86.89,1677486195.78125,empatica_bvp,baseline,,,
-68.5,1677486195.796875,empatica_bvp,baseline,,,
-48.02,1677486195.8125,empatica_bvp,baseline,,,
-27.57,1677486195.828125,empatica_bvp,baseline,,,
-8.78,1677486195.84375,empatica_bvp,baseline,,,
7.45,1677486195.859375,empatica_bvp,baseline,,,
20.82,1677486195.875,empatica_bvp,baseline,,,
31.47,1677486195.890625,empatica_bvp,baseline,,,
39.73,1677486195.90625,empatica_bvp,baseline,,,
45.98,1677486195.921875,empatica_bvp,baseline,,,
50.65,1677486195.9375,empatica_bvp,baseline,,,
54.13,1677486195.953125,empatica_bvp,baseline,,,
56.76,1677486195.96875,empatica_bvp,baseline,,,
58.78,1677486195.984375,empatica_bvp,baseline,,,
60.38,1677486196.0,empatica_bvp,baseline,,,
61.69,1677486196.015625,empatica_bvp,baseline,,,
62.79,1677486196.03125,empatica_bvp,baseline,,,
63.75,1677486196.046875,empatica_bvp,baseline,,,
64.6,1677486196.0625,empatica_bvp,baseline,,,
65.29,1677486196.078125,empatica_bvp,baseline,,,
65.65,1677486196.09375,empatica_bvp,baseline,,,
65.45,1677486196.109375,empatica_bvp,baseline,,,
64.43,1677486196.125,empatica_bvp,baseline,,,
62.41,1677486196.140625,empatica_bvp,baseline,,,
59.34,1677486196.15625,empatica_bvp,baseline,,,
55.34,1677486196.171875,empatica_bvp,baseline,,,
