bvp,time,sensor,phase,eda,temp,PPG GREEN
13.04,1709208568.015625,empatica_bvp,baseline,,,
12.58,1709208568.03125,empatica_bvp,baseline,,,
12.03,1709208568.046875,empatica_bvp,baseline,,,
11.34,1709208568.0625,empatica_bvp,baseline,,,
10.53,1709208568.078125,empatica_bvp,baseline,,,
9.71,1709208568.09375,empatica_bvp,baseline,,,
8.93,1709208568.109375,empatica_bvp,baseline,,,
8.21,1709208568.125,empatica_bvp,baseline,,,
7.47,1709208568.140625,empatica_bvp,baseline,,,
6.61,1709208568.15625,empatica_bvp,baseline,,,
5.5,1709208568.171875,empatica_bvp,baseline,,,
4.07,1709208568.1875,empatica_bvp,baseline,,,
2.31,1709208568.203125,empatica_bvp,baseline,,,
0.23,1709208568.21875,empatica_bvp,baseline,,,
-2.06,1709208568.234375,empatica_bvp,baseline,,,
-4.44,1709208568.25,empatica_bvp,baseline,,,
-6.76,1709208568.265625,empatica_bvp,baseline,,,
-8.9,1709208568.28125,empatica_bvp,baseline,,,
-10.82,1709208568.296875,empatica_bvp,baseline,,,
-12.6,1709208568.3125,empatica_bvp,baseline,,,
-14.4,1709208568.328125,empatica_bvp,baseline,,,
-16.41,1709208568.34375,empatica_bvp,baseline,,,
-18.76,1709208568.359375,empatica_bvp,baseline,,,
-21.45,1709208568.375,empatica_bvp,baseline,,,
-24.33,1709208568.390625,empatica_bvp,baseline,,,
-27.18,1709208568.40625,empatica_bvp,baseline,,,
-29.79,1709208568.421875,empatica_bvp,baseline,,,
-32.12,1709208568.4375,empatica_bvp,baseline,,,
-34.3,1709208568.453125,empatica_bvp,baseline,,,
-36.7,1709208568.46875,empatica_bvp,baseline,,,
-39.74,1709208568.484375,empatica_bvp,baseline,,,
-43.77,1709208568.5,empatica_bvp,baseline,,,
-48.85,1709208568.515625,empatica_bvp,baseline,,,
-54.58,1709208568.53125,empatica_bvp,baseline,,,
-60.06,1709208568.546875,empatica_bvp,baseline,,,
-64.06,1709208568.5625,empatica_bvp,baseline,,,
-65.3,1709208568.578125,empatica_bvp,baseline,,,
-62.87,1709208568.59375,empatica_bvp,baseline,,,
-56.46,1709208568.609375,empatica_bvp,baseline,,,
-46.55,1709208568.625,empatica_bvp,baseline,,,
-34.22,1709208568.640625,empatica_bvp,baseline,,,
-20.89,1709208568.65625,empatica_bvp,baseline,,,
-7.94,1709208568.671875,empatica_bvp,baseline,,,
3.55,1709208568.6875,empatica_bvp,baseline,,,
12.9,1709208568.703125,empatica_bvp,baseline,,,
19.86,1709208568.71875,empatica_bvp,baseline,,,
24.46,1709208568.734375,empatica_bvp,baseline,,,
26.96,1709208568.75,empatica_bvp,baseline,,,
27.71,1709208568.765625,empatica_bvp,baseline,,,
27.12,1709208568.78125,empatica_bvp,baseline,,,
25.62,1709208568.796875,empatica_bvp,baseline,,,
23.56,1709208568.8125,empatica_bvp,baseline,,,
21.27,1709208568.828125,empatica_bvp,baseline,,,
19.03,1709208568.84375,empatica_bvp,baseline,,,
17.08,1709208568.859375,empatica_bvp,baseline,,,
15.68,1709208568.875,empatica_bvp,baseline,,,
15.04,1709208568.890625,empatica_bvp,baseline,,,
15.32,1709208568.90625,empatica_bvp,baseline,,,
16.57,1709208568.921875,empatica_bvp,baseline,,,
18.73,1709208568.9375,empatica_bvp,baseline,,,
21.59,1709208568.953125,empatica_bvp,baseline,,,
24.92,1709208568.96875,empatica_bvp,baseline,,,
28.42,1709208568.984375,empatica_bvp,baseline,,,
31.84,1709208569.0,empatica_bvp,baseline,,,
34.88,1709208569.015625,empatica_bvp,baseline,,,
37.28,1709208569.03125,empatica_bvp,baseline,,,
38.83,1709208569.046875,empatica_bvp,baseline,,,
39.41,1709208569.0625,empatica_bvp,baseline,,,
39.05,1709208569.078125,empatica_bvp,baseline,,,
37.92,1709208569.09375,empatica_bvp,baseline,,,
36.28,1709208569.109375,empatica_bvp,baseline,,,
34.32,1709208569.125,empatica_bvp,baseline,,,
32.19,1709208569.140625,empatica_bvp,baseline,,,
29.91,1709208569.15625,empatica_bvp,baseline,,,
27.48,1709208569.171875,empatica_bvp,baseline,,,
24.92,1709208569.1875,empatica_bvp,baseline,,,
22.36,1709208569.203125,empatica_bvp,baseline,,,
19.91,1709208569.21875,empatica_bvp,baseline,,,
17.67,1709208569.234375,empatica_bvp,baseline,,,
15.66,1709208569.25,empatica_bvp,baseline,,,
13.84,1709208569.265625,empatica_bvp,baseline,,,
12.16,1709208569.28125,empatica_bvp,baseline,,,
10.6,1709208569.296875,empatica_bvp,baseline,,,
9.19,1709208569.3125,empatica_bvp,baseline,,,
7.91,1709208569.328125,empatica_bvp,baseline,,,
6.74,1709208569.34375,empatica_bvp,baseline,,,
5.59,1709208569.359375,empatica_bvp,baseline,,,
4.35,1709208569.375,empatica_bvp,baseline,,,
3.0,1709208569.390625,empatica_bvp,baseline,,,
1.55,1709208569.40625,empatica_bvp,baseline,,,
0.06,1709208569.421875,empatica_bvp,baseline,,,
-1.49,1709208569.4375,empatica_bvp,baseline,,,
-3.19,1709208569.453125,empatica_bvp,baseline,,,
-5.22,1709208569.46875,empatica_bvp,baseline,,,
-7.74,1709208569.484375,empatica_bvp,baseline,,,
-10.8,1709208569.5,empatica_bvp,baseline,,,
-14.25,1709208569.515625,empatica_bvp,baseline,,,
-17.86,1709208569.53125,empatica_bvp,baseline,,,
-21.31,1709208569.546875,empatica_bvp,baseline,,,
-24.44,1709208569.5625,empatica_bvp,baseline,,,
-27.26,1709208569.578125,empatica_bvp,baseline,,,
-30.0,1709208569.59375,empatica_bvp,baseline,,,
-33.07,1709208569.609375,empatica_bvp,baseline,,,
-36.88,1709208569.625,empatica_bvp,baseline,,,
-41.64,1709208569.640625,empatica_bvp,baseline,,,
-47.15,1709208569.65625,empatica_bvp,baseline,,,
-52.69,1709208569.671875,empatica_bvp,baseline,,,
-57.11,1709208569.6875,empatica_bvp,baseline,,,
-59.16,1709208569.703125,empatica_bvp,baseline,,,
-57.83,1709208569.71875,empatica_bvp,baseline,,,
-52.7,1709208569.734375,empatica_bvp,baseline,,,
-44.05,1709208569.75,empatica_bvp,baseline,,,
-32.8,1709208569.765625,empatica_bvp,baseline,,,
-20.18,1709208569.78125,empatica_bvp,baseline,,,
-7.45,1709208569.796875,empatica_bvp,baseline,,,
4.28,1709208569.8125,empatica_bvp,baseline,,,
14.2,1709208569.828125,empatica_bvp,baseline,,,
21.81,1709208569.84375,empatica_bvp,baseline,,,
26.92,1709208569.859375,empatica_bvp,baseline,,,
29.68,1709208569.875,empatica_bvp,baseline,,,
30.48,1709208569.890625,empatica_bvp,baseline,,,
29.89,1709208569.90625,empatica_bvp,baseline,,,
28.5,1709208569.921875,empatica_bvp,baseline,,,
26.8,1709208569.9375,empatica_bvp,baseline,,,
25.09,1709208569.953125,empatica_bvp,baseline,,,
23.51,1709208569.96875,empatica_bvp,baseline,,,
22.11,1709208569.984375,empatica_bvp,baseline,,,
20.91,1709208570.0,empatica_bvp,baseline,,,
19.96,1709208570.015625,empatica_bvp,baseline,,,
19.35,1709208570.03125,empatica_bvp,baseline,,,
19.22,1709208570.046875,empatica_bvp,baseline,,,
19.69,1709208570.0625,empatica_bvp,baseline,,,
20.86,1709208570.078125,empatica_bvp,baseline,,,
22.67,1709208570.09375,empatica_bvp,baseline,,,
24.92,1709208570.109375,empatica_bvp,baseline,,,
27.32,1709208570.125,empatica_bvp,baseline,,,
29.5,1709208570.140625,empatica_bvp,baseline,,,
31.2,1709208570.15625,empatica_bvp,baseline,,,
32.25,1709208570.171875,empatica_bvp,baseline,,,
32.63,1709208570.1875,empatica_bvp,baseline,,,
32.39,1709208570.203125,empatica_bvp,baseline,,,
31.6,1709208570.21875,empatica_bvp,baseline,,,
30.34,1709208570.234375,empatica_bvp,baseline,,,
28.7,1709208570.25,empatica_bvp,baseline,,,
26.78,1709208570.265625,empatica_bvp,baseline,,,
24.7,1709208570.28125,empatica_bvp,baseline,,,
22.58,1709208570.296875,empatica_bvp,baseline,,,
20.46,1709208570.3125,empatica_bvp,baseline,,,
18.36,1709208570.328125,empatica_bvp,baseline,,,
16.24,1709208570.34375,empatica_bvp,baseline,,,
14.08,1709208570.359375,empatica_bvp,baseline,,,
11.92,1709208570.375,empatica_bvp,baseline,,,
9.85,1709208570.390625,empatica_bvp,baseline,,,
8.02,1709208570.40625,empatica_bvp,baseline,,,
6.51,1709208570.421875,empatica_bvp,baseline,,,
5.34,1709208570.4375,empatica_bvp,baseline,,,
4.39,1709208570.453125,empatica_bvp,baseline,,,
3.45,1709208570.46875,empatica_bvp,baseline,,,
2.29,1709208570.484375,empatica_bvp,baseline,,,
0.78,1709208570.5,empatica_bvp,baseline,,,
-1.07,1709208570.515625,empatica_bvp,baseline,,,
-3.08,1709208570.53125,empatica_bvp,baseline,,,
-5.02,1709208570.546875,empatica_bvp,baseline,,,
-6.7,1709208570.5625,empatica_bvp,baseline,,,
-8.1,1709208570.578125,empatica_bvp,baseline,,,
-9.36,1709208570.59375,empatica_bvp,baseline,,,
-10.78,1709208570.609375,empatica_bvp,baseline,,,
-12.63,1709208570.625,empatica_bvp,baseline,,,
-15.04,1709208570.640625,empatica_bvp,baseline,,,
-17.92,1709208570.65625,empatica_bvp,baseline,,,
-21.01,1709208570.671875,empatica_bvp,baseline,,,
-24.02,1709208570.6875,empatica_bvp,baseline,,,
-26.74,1709208570.703125,empatica_bvp,baseline,,,
-29.13,1709208570.71875,empatica_bvp,baseline,,,
-31.33,1709208570.734375,empatica_bvp,baseline,,,
-33.58,1709208570.75,empatica_bvp,baseline,,,
-36.18,1709208570.765625,empatica_bvp,baseline,,,
-39.41,1709208570.78125,empatica_bvp,baseline,,,
-43.45,1709208570.796875,empatica_bvp,baseline,,,
-48.27,1709208570.8125,empatica_bvp,baseline,,,
-53.49,1709208570.828125,empatica_bvp,baseline,,,
-58.33,1709208570.84375,empatica_bvp,baseline,,,
-61.65,1709208570.859375,empatica_bvp,baseline,,,
-62.26,1709208570.875,empatica_bvp,baseline,,,
-59.29,1709208570.890625,empatica_bvp,baseline,,,
-52.53,1709208570.90625,empatica_bvp,baseline,,,
-42.62,1709208570.921875,empatica_bvp,baseline,,,
-30.84,1709208570.9375,empatica_bvp,baseline,,,
-18.74,1709208570.953125,empatica_bvp,baseline,,,
-7.62,1709208570.96875,empatica_bvp,baseline,,,
1.72,1709208570.984375,empatica_bvp,baseline,,,
9.06,1709208571.0,empatica_bvp,baseline,,,
14.58,1709208571.015625,empatica_bvp,baseline,,,
18.53,1709208571.03125,empatica_bvp,baseline,,,
21.13,1709208571.046875,empatica_bvp,baseline,,,
22.47,1709208571.0625,empatica_bvp,baseline,,,
22.68,1709208571.078125,empatica_bvp,baseline,,,
22.02,1709208571.09375,empatica_bvp,baseline,,,
20.85,1709208571.109375,empatica_bvp,baseline,,,
19.56,1709208571.125,empatica_bvp,baseline,,,
18.43,1709208571.140625,empatica_bvp,baseline,,,
17.54,1709208571.15625,empatica_bvp,baseline,,,
16.84,1709208571.171875,empatica_bvp,baseline,,,
16.27,1709208571.1875,empatica_bvp,baseline,,,
15.91,1709208571.203125,empatica_bvp,baseline,,,
15.97,1709208571.21875,empatica_bvp,baseline,,,
16.71,1709208571.234375,empatica_bvp,baseline,,,
18.3,1709208571.25,empatica_bvp,baseline,,,
20.66,1709208571.265625,empatica_bvp,baseline,,,
23.48,1709208571.28125,empatica_bvp,baseline,,,
26.33,1709208571.296875,empatica_bvp,baseline,,,
28.76,1709208571.3125,empatica_bvp,baseline,,,
30.45,1709208571.328125,empatica_bvp,baseline,,,
31.23,1709208571.34375,empatica_bvp,baseline,,,
31.09,1709208571.359375,empatica_bvp,baseline,,,
30.17,1709208571.375,empatica_bvp,baseline,,,
28.67,1709208571.390625,empatica_bvp,baseline,,,
26.87,1709208571.40625,empatica_bvp,baseline,,,
25.01,1709208571.421875,empatica_bvp,baseline,,,
23.24,1709208571.4375,empatica_bvp,baseline,,,
21.62,1709208571.453125,empatica_bvp,baseline,,,
20.04,1709208571.46875,empatica_bvp,baseline,,,
18.36,1709208571.484375,empatica_bvp,baseline,,,
16.42,1709208571.5,empatica_bvp,baseline,,,
14.19,1709208571.515625,empatica_bvp,baseline,,,
11.75,1709208571.53125,empatica_bvp,baseline,,,
9.3,1709208571.546875,empatica_bvp,baseline,,,
7.06,1709208571.5625,empatica_bvp,baseline,,,
5.17,1709208571.578125,empatica_bvp,baseline,,,
3.68,1709208571.59375,empatica_bvp,baseline,,,
2.53,1709208571.609375,empatica_bvp,baseline,,,
1.57,1709208571.625,empatica_bvp,baseline,,,
0.64,1709208571.640625,empatica_bvp,baseline,,,
-0.37,1709208571.65625,empatica_bvp,baseline,,,
-1.54,1709208571.671875,empatica_bvp,baseline,,,
-2.84,1709208571.6875,empatica_bvp,baseline,,,
-4.2,1709208571.703125,empatica_bvp,baseline,,,
-5.53,1709208571.71875,empatica_bvp,baseline,,,
-6.79,1709208571.734375,empatica_bvp,baseline,,,
-7.99,1709208571.75,empatica_bvp,baseline,,,
-9.26,1709208571.765625,empatica_bvp,baseline,,,
-10.81,1709208571.78125,empatica_bvp,baseline,,,
-12.83,1709208571.796875,empatica_bvp,baseline,,,
-15.42,1709208571.8125,empatica_bvp,baseline,,,
-18.48,1709208571.828125,empatica_bvp,baseline,,,
-21.73,1709208571.84375,empatica_bvp,baseline,,,
-24.79,1709208571.859375,empatica_bvp,baseline,,,
-27.36,1709208571.875,empatica_bvp,baseline,,,
-29.37,1709208571.890625,empatica_bvp,baseline,,,
-31.0,1709208571.90625,empatica_bvp,baseline,,,
-32.63,1709208571.921875,empatica_bvp,baseline,,,
-34.74,1709208571.9375,empatica_bvp,baseline,,,
-37.72,1709208571.953125,empatica_bvp,baseline,,,
-41.71,1709208571.96875,empatica_bvp,baseline,,,
-46.47,1709208571.984375,empatica_bvp,baseline,,,
-51.35,1709208572.0,empatica_bvp,baseline,,,
-55.27,1709208572.015625,empatica_bvp,baseline,,,
-57.04,1709208572.03125,empatica_bvp,baseline,,,
-55.61,1709208572.046875,empatica_bvp,baseline,,,
-50.48,1709208572.0625,empatica_bvp,baseline,,,
-41.92,1709208572.078125,empatica_bvp,baseline,,,
-30.87,1709208572.09375,empatica_bvp,baseline,,,
-18.65,1709208572.109375,empatica_bvp,baseline,,,
-6.48,1709208572.125,empatica_bvp,baseline,,,
4.77,1709208572.140625,empatica_bvp,baseline,,,
14.66,1709208572.15625,empatica_bvp,baseline,,,
23.06,1709208572.171875,empatica_bvp,baseline,,,
29.93,1709208572.1875,empatica_bvp,baseline,,,
35.22,1709208572.203125,empatica_bvp,baseline,,,
38.89,1709208572.21875,empatica_bvp,baseline,,,
41.03,1709208572.234375,empatica_bvp,baseline,,,
41.87,1709208572.25,empatica_bvp,baseline,,,
41.78,1709208572.265625,empatica_bvp,baseline,,,
41.23,1709208572.28125,empatica_bvp,baseline,,,
40.69,1709208572.296875,empatica_bvp,baseline,,,
40.61,1709208572.3125,empatica_bvp,baseline,,,
41.39,1709208572.328125,empatica_bvp,baseline,,,
43.17,1709208572.34375,empatica_bvp,baseline,,,
45.61,1709208572.359375,empatica_bvp,baseline,,,
47.67,1709208572.375,empatica_bvp,baseline,,,
47.77,1709208572.390625,empatica_bvp,baseline,,,
44.37,1709208572.40625,empatica_bvp,baseline,,,
36.73,1709208572.421875,empatica_bvp,baseline,,,
25.39,1709208572.4375,empatica_bvp,baseline,,,
12.18,1709208572.453125,empatica_bvp,baseline,,,
-0.47,1709208572.46875,empatica_bvp,baseline,,,
-10.41,1709208572.484375,empatica_bvp,baseline,,,
-16.49,1709208572.5,empatica_bvp,baseline,,,
-18.65,1709208572.515625,empatica_bvp,baseline,,,
-17.61,1709208572.53125,empatica_bvp,baseline,,,
-14.3,1709208572.546875,empatica_bvp,baseline,,,
-9.49,1709208572.5625,empatica_bvp,baseline,,,
-3.7,1709208572.578125,empatica_bvp,baseline,,,
2.55,1709208572.59375,empatica_bvp,baseline,,,
8.63,1709208572.609375,empatica_bvp,baseline,,,
13.77,1709208572.625,empatica_bvp,baseline,,,
17.35,1709208572.640625,empatica_bvp,baseline,,,
19.04,1709208572.65625,empatica_bvp,baseline,,,
18.99,1709208572.671875,empatica_bvp,baseline,,,
17.71,1709208572.6875,empatica_bvp,baseline,,,
15.81,1709208572.703125,empatica_bvp,baseline,,,
13.76,1709208572.71875,empatica_bvp,baseline,,,
11.72,1709208572.734375,empatica_bvp,baseline,,,
9.45,1709208572.75,empatica_bvp,baseline,,,
6.48,1709208572.765625,empatica_bvp,baseline,,,
2.3,1709208572.78125,empatica_bvp,baseline,,,
-3.3,1709208572.796875,empatica_bvp,baseline,,,
-10.06,1709208572.8125,empatica_bvp,baseline,,,
-17.29,1709208572.828125,empatica_bvp,baseline,,,
-24.1,1709208572.84375,empatica_bvp,baseline,,,
-29.76,1709208572.859375,empatica_bvp,baseline,,,
-33.95,1709208572.875,empatica_bvp,baseline,,,
-36.81,1709208572.890625,empatica_bvp,baseline,,,
-38.81,1709208572.90625,empatica_bvp,baseline,,,
-40.45,1709208572.921875,empatica_bvp,baseline,,,
-42.11,1709208572.9375,empatica_bvp,baseline,,,
-43.98,1709208572.953125,empatica_bvp,baseline,,,
-46.18,1709208572.96875,empatica_bvp,baseline,,,
-48.77,1709208572.984375,empatica_bvp,baseline,,,
-51.85,1709208573.0,empatica_bvp,baseline,,,
-55.41,1709208573.015625,empatica_bvp,baseline,,,
-59.28,1709208573.03125,empatica_bvp,baseline,,,
-63.08,1709208573.046875,empatica_bvp,baseline,,,
-66.3,1709208573.0625,empatica_bvp,baseline,,,
-68.49,1709208573.078125,empatica_bvp,baseline,,,
-69.48,1709208573.09375,empatica_bvp,baseline,,,
-69.44,1709208573.109375,empatica_bvp,baseline,,,
-68.9,1709208573.125,empatica_bvp,baseline,,,
-68.45,1709208573.140625,empatica_bvp,baseline,,,
