bvp,time,sensor,phase,eda,temp,PPG GREEN
-31.34,1534404948.234375,empatica_bvp,baseline,,,
-28.71,1534404948.25,empatica_bvp,baseline,,,
-25.51,1534404948.265625,empatica_bvp,baseline,,,
-22.35,1534404948.28125,empatica_bvp,baseline,,,
-19.71,1534404948.296875,empatica_bvp,baseline,,,
-17.71,1534404948.3125,empatica_bvp,baseline,,,
-16.17,1534404948.328125,empatica_bvp,baseline,,,
-14.8,1534404948.34375,empatica_bvp,baseline,,,
-13.52,1534404948.359375,empatica_bvp,baseline,,,
-12.48,1534404948.375,empatica_bvp,baseline,,,
-12.04,1534404948.390625,empatica_bvp,baseline,,,
-12.5,1534404948.40625,empatica_bvp,baseline,,,
-13.97,1534404948.421875,empatica_bvp,baseline,,,
-16.29,1534404948.4375,empatica_bvp,baseline,,,
-19.23,1534404948.453125,empatica_bvp,baseline,,,
-22.56,1534404948.46875,empatica_bvp,baseline,,,
-26.17,1534404948.484375,empatica_bvp,baseline,,,
-30.04,1534404948.5,empatica_bvp,baseline,,,
-34.16,1534404948.515625,empatica_bvp,baseline,,,
-38.48,1534404948.53125,empatica_bvp,baseline,,,
-42.91,1534404948.546875,empatica_bvp,baseline,,,
-47.33,1534404948.5625,empatica_bvp,baseline,,,
-51.7,1534404948.578125,empatica_bvp,baseline,,,
-56.07,1534404948.59375,empatica_bvp,baseline,,,
-60.58,1534404948.609375,empatica_bvp,baseline,,,
-65.47,1534404948.625,empatica_bvp,baseline,,,
-70.94,1534404948.640625,empatica_bvp,baseline,,,
-77.01,1534404948.65625,empatica_bvp,baseline,,,
-83.42,1534404948.671875,empatica_bvp,baseline,,,
-89.48,1534404948.6875,empatica_bvp,baseline,,,
-94.15,1534404948.703125,empatica_bvp,baseline,,,
-96.28,1534404948.71875,empatica_bvp,baseline,,,
-94.95,1534404948.734375,empatica_bvp,baseline,,,
-89.8,1534404948.75,empatica_bvp,baseline,,,
-81.19,1534404948.765625,empatica_bvp,baseline,,,
-70.04,1534404948.78125,empatica_bvp,baseline,,,
-57.58,1534404948.796875,empatica_bvp,baseline,,,
-44.96,1534404948.8125,empatica_bvp,baseline,,,
-32.95,1534404948.828125,empatica_bvp,baseline,,,
-21.96,1534404948.84375,empatica_bvp,baseline,,,
-12.12,1534404948.859375,empatica_bvp,baseline,,,
-3.4,1534404948.875,empatica_bvp,baseline,,,
4.25,1534404948.890625,empatica_bvp,baseline,,,
10.9,1534404948.90625,empatica_bvp,baseline,,,
16.75,1534404948.921875,empatica_bvp,baseline,,,
22.01,1534404948.9375,empatica_bvp,baseline,,,
26.96,1534404948.953125,empatica_bvp,baseline,,,
31.86,1534404948.96875,empatica_bvp,baseline,,,
36.8,1534404948.984375,empatica_bvp,baseline,,,
41.74,1534404949.0,empatica_bvp,baseline,,,
46.45,1534404949.015625,empatica_bvp,baseline,,,
50.67,1534404949.03125,empatica_bvp,baseline,,,
54.2,1534404949.046875,empatica_bvp,baseline,,,
57.04,1534404949.0625,empatica_bvp,baseline,,,
59.39,1534404949.078125,empatica_bvp,baseline,,,
61.55,1534404949.09375,empatica_bvp,baseline,,,
63.75,1534404949.109375,empatica_bvp,baseline,,,
66.04,1534404949.125,empatica_bvp,baseline,,,
68.33,1534404949.140625,empatica_bvp,baseline,,,
70.51,1534404949.15625,empatica_bvp,baseline,,,
72.67,1534404949.171875,empatica_bvp,baseline,,,
75.17,1534404949.1875,empatica_bvp,baseline,,,
78.5,1534404949.203125,empatica_bvp,baseline,,,
82.96,1534404949.21875,empatica_bvp,baseline,,,
88.38,1534404949.234375,empatica_bvp,baseline,,,
94.05,1534404949.25,empatica_bvp,baseline,,,
98.94,1534404949.265625,empatica_bvp,baseline,,,
102.1,1534404949.28125,empatica_bvp,baseline,,,
103.02,1534404949.296875,empatica_bvp,baseline,,,
101.68,1534404949.3125,empatica_bvp,baseline,,,
98.43,1534404949.328125,empatica_bvp,baseline,,,
93.75,1534404949.34375,empatica_bvp,baseline,,,
88.13,1534404949.359375,empatica_bvp,baseline,,,
82.09,1534404949.375,empatica_bvp,baseline,,,
76.27,1534404949.390625,empatica_bvp,baseline,,,
71.35,1534404949.40625,empatica_bvp,baseline,,,
67.86,1534404949.421875,empatica_bvp,baseline,,,
65.89,1534404949.4375,empatica_bvp,baseline,,,
64.98,1534404949.453125,empatica_bvp,baseline,,,
64.32,1534404949.46875,empatica_bvp,baseline,,,
63.04,1534404949.484375,empatica_bvp,baseline,,,
60.52,1534404949.5,empatica_bvp,baseline,,,
56.4,1534404949.515625,empatica_bvp,baseline,,,
50.4,1534404949.53125,empatica_bvp,baseline,,,
42.1,1534404949.546875,empatica_bvp,baseline,,,
30.93,1534404949.5625,empatica_bvp,baseline,,,
16.21,1534404949.578125,empatica_bvp,baseline,,,
-2.75,1534404949.59375,empatica_bvp,baseline,,,
-26.79,1534404949.609375,empatica_bvp,baseline,,,
-56.71,1534404949.625,empatica_bvp,baseline,,,
-93.23,1534404949.640625,empatica_bvp,baseline,,,
-136.4,1534404949.65625,empatica_bvp,baseline,,,
-184.94,1534404949.671875,empatica_bvp,baseline,,,
-235.84,1534404949.6875,empatica_bvp,baseline,,,
-284.58,1534404949.703125,empatica_bvp,baseline,,,
-326.05,1534404949.71875,empatica_bvp,baseline,,,
-355.87,1534404949.734375,empatica_bvp,baseline,,,
-371.51,1534404949.75,empatica_bvp,baseline,,,
-372.78,1534404949.765625,empatica_bvp,baseline,,,
-361.73,1534404949.78125,empatica_bvp,baseline,,,
-341.96,1534404949.796875,empatica_bvp,baseline,,,
-317.85,1534404949.8125,empatica_bvp,baseline,,,
-293.81,1534404949.828125,empatica_bvp,baseline,,,
-273.49,1534404949.84375,empatica_bvp,baseline,,,
-259.06,1534404949.859375,empatica_bvp,baseline,,,
-250.66,1534404949.875,empatica_bvp,baseline,,,
-246.46,1534404949.890625,empatica_bvp,baseline,,,
-243.46,1534404949.90625,empatica_bvp,baseline,,,
-238.77,1534404949.921875,empatica_bvp,baseline,,,
-230.88,1534404949.9375,empatica_bvp,baseline,,,
-220.14,1534404949.953125,empatica_bvp,baseline,,,
-208.39,1534404949.96875,empatica_bvp,baseline,,,
-197.79,1534404949.984375,empatica_bvp,baseline,,,
-189.74,1534404950.0,empatica_bvp,baseline,,,
-184.3,1534404950.015625,empatica_bvp,baseline,,,
-180.63,1534404950.03125,empatica_bvp,baseline,,,
-177.88,1534404950.046875,empatica_bvp,baseline,,,
-175.81,1534404950.0625,empatica_bvp,baseline,,,
-174.73,1534404950.078125,empatica_bvp,baseline,,,
-174.98,1534404950.09375,empatica_bvp,baseline,,,
-176.02,1534404950.109375,empatica_bvp,baseline,,,
