bvp,time,sensor,phase,eda,temp,PPG GREEN
81.65,1569567266.171875,empatica_bvp,baseline,,,
82.38,1569567266.1875,empatica_bvp,baseline,,,
81.43,1569567266.203125,empatica_bvp,baseline,,,
79.28,1569567266.21875,empatica_bvp,baseline,,,
76.76,1569567266.234375,empatica_bvp,baseline,,,
74.47,1569567266.25,empatica_bvp,baseline,,,
72.31,1569567266.265625,empatica_bvp,baseline,,,
69.31,1569567266.28125,empatica_bvp,baseline,,,
64.08,1569567266.296875,empatica_bvp,baseline,,,
55.42,1569567266.3125,empatica_bvp,baseline,,,
42.95,1569567266.328125,empatica_bvp,baseline,,,
27.39,1569567266.34375,empatica_bvp,baseline,,,
10.31,1569567266.359375,empatica_bvp,baseline,,,
-6.46,1569567266.375,empatica_bvp,baseline,,,
-21.54,1569567266.390625,empatica_bvp,baseline,,,
-34.46,1569567266.40625,empatica_bvp,baseline,,,
-45.72,1569567266.421875,empatica_bvp,baseline,,,
-56.51,1569567266.4375,empatica_bvp,baseline,,,
-68.16,1569567266.453125,empatica_bvp,baseline,,,
-81.73,1569567266.46875,empatica_bvp,baseline,,,
-97.58,1569567266.484375,empatica_bvp,baseline,,,
-115.17,1569567266.5,empatica_bvp,baseline,,,
-132.96,1569567266.515625,empatica_bvp,baseline,,,
-148.45,1569567266.53125,empatica_bvp,baseline,,,
-158.6,1569567266.546875,empatica_bvp,baseline,,,
-160.47,1569567266.5625,empatica_bvp,baseline,,,
-152.21,1569567266.578125,empatica_bvp,baseline,,,
-133.73,1569567266.59375,empatica_bvp,baseline,,,
-106.98,1569567266.609375,empatica_bvp,baseline,,,
-75.37,1569567266.625,empatica_bvp,baseline,,,
-42.76,1569567266.640625,empatica_bvp,baseline,,,
-12.28,1569567266.65625,empatica_bvp,baseline,,,
14.32,1569567266.671875,empatica_bvp,baseline,,,
36.72,1569567266.6875,empatica_bvp,baseline,,,
55.5,1569567266.703125,empatica_bvp,baseline,,,
71.41,1569567266.71875,empatica_bvp,baseline,,,
84.88,1569567266.734375,empatica_bvp,baseline,,,
96.0,1569567266.75,empatica_bvp,baseline,,,
104.77,1569567266.765625,empatica_bvp,baseline,,,
111.42,1569567266.78125,empatica_bvp,baseline,,,
116.52,1569567266.796875,empatica_bvp,baseline,,,
120.86,1569567266.8125,empatica_bvp,baseline,,,
125.21,1569567266.828125,empatica_bvp,baseline,,,
130.03,1569567266.84375,empatica_bvp,baseline,,,
135.38,1569567266.859375,empatica_bvp,baseline,,,
140.98,1569567266.875,empatica_bvp,baseline,,,
146.4,1569567266.890625,empatica_bvp,baseline,,,
151.29,1569567266.90625,empatica_bvp,baseline,,,
155.48,1569567266.921875,empatica_bvp,baseline,,,
158.93,1569567266.9375,empatica_bvp,baseline,,,
161.65,1569567266.953125,empatica_bvp,baseline,,,
163.54,1569567266.96875,empatica_bvp,baseline,,,
164.35,1569567266.984375,empatica_bvp,baseline,,,
163.78,1569567267.0,empatica_bvp,baseline,,,
161.63,1569567267.015625,empatica_bvp,baseline,,,
158.04,1569567267.03125,empatica_bvp,baseline,,,
153.48,1569567267.046875,empatica_bvp,baseline,,,
148.55,1569567267.0625,empatica_bvp,baseline,,,
143.73,1569567267.078125,empatica_bvp,baseline,,,
139.03,1569567267.09375,empatica_bvp,baseline,,,
133.89,1569567267.109375,empatica_bvp,baseline,,,
127.41,1569567267.125,empatica_bvp,baseline,,,
118.79,1569567267.140625,empatica_bvp,baseline,,,
108.02,1569567267.15625,empatica_bvp,baseline,,,
96.07,1569567267.171875,empatica_bvp,baseline,,,
84.69,1569567267.1875,empatica_bvp,baseline,,,
75.52,1569567267.203125,empatica_bvp,baseline,,,
69.1,1569567267.21875,empatica_bvp,baseline,,,
64.27,1569567267.234375,empatica_bvp,baseline,,,
58.37,1569567267.25,empatica_bvp,baseline,,,
48.3,1569567267.265625,empatica_bvp,baseline,,,
31.87,1569567267.28125,empatica_bvp,baseline,,,
8.84,1569567267.296875,empatica_bvp,baseline,,,
-19.13,1569567267.3125,empatica_bvp,baseline,,,
-49.35,1569567267.328125,empatica_bvp,baseline,,,
-79.52,1569567267.34375,empatica_bvp,baseline,,,
-108.72,1569567267.359375,empatica_bvp,baseline,,,
-137.64,1569567267.375,empatica_bvp,baseline,,,
-167.99,1569567267.390625,empatica_bvp,baseline,,,
-201.57,1569567267.40625,empatica_bvp,baseline,,,
-239.71,1569567267.421875,empatica_bvp,baseline,,,
-283.08,1569567267.4375,empatica_bvp,baseline,,,
