timestamp,bvp,eda,temp,PPG GREEN
1709208785.0,64.0,4.0,4.0,1935418.0
1709208785.015625,-0.0,0.0,33.39,1935896.0
1709208785.03125,-0.0,0.069159,33.39,1936283.0
1709208785.046875,-0.0,0.08965,33.39,1936968.0
1709208785.0625,-0.0,0.094773,33.39,1937560.0
1709208785.078125,-0.0,0.094773,33.39,1938475.0
1709208785.09375,-0.0,0.092211,33.39,1939326.0
1709208785.109375,-0.0,0.090931,33.39,1937948.0
1709208785.125,-0.0,0.085808,33.39,1933424.0
1709208785.140625,-0.0,0.084527,33.37,1927719.0
1709208785.15625,-0.0,0.081966,33.37,1922628.0
1709208785.171875,0.0,0.084527,33.37,1918942.0
1709208785.1875,0.01,0.083246,33.37,1915503.0
1709208785.203125,0.01,0.081966,33.39,1913114.0
1709208785.21875,-0.0,0.081966,33.39,1911569.0
1709208785.234375,-0.03,0.080685,33.39,1909444.0
1709208785.25,-0.05,0.076843,33.39,1906965.0
1709208785.265625,-0.05,0.075562,33.39,1904224.0
1709208785.28125,0.0,0.075562,33.39,1901836.0
1709208785.296875,0.13,0.074281,33.39,1900076.0
1709208785.3125,0.36,0.078124,33.39,1898949.0
1709208785.328125,0.66,0.076843,33.37,1897975.0
1709208785.34375,1.01,0.076843,33.37,1897681.0
1709208785.359375,1.37,0.075562,33.37,1897608.0
1709208785.375,1.72,0.073001,33.37,1897308.0
1709208785.390625,2.06,0.073001,33.39,1897354.0
1709208785.40625,2.4,0.07172,33.39,1897355.0
1709208785.421875,2.79,0.076843,33.39,1897483.0
1709208785.4375,3.24,0.075562,33.39,1897617.0
1709208785.453125,3.8,0.075562,33.39,1898032.0
1709208785.46875,4.42,0.075562,33.39,1898601.0
1709208785.484375,5.06,0.07172,33.39,1899277.0
1709208785.5,5.66,0.07172,33.39,1900186.0
1709208785.515625,6.2,0.07172,33.39,1901125.0
1709208785.53125,6.68,0.074281,33.39,1902303.0
1709208785.546875,7.15,0.075562,33.39,1903621.0
1709208785.5625,7.68,0.074281,33.39,1902556.0
1709208785.578125,8.31,0.073001,33.34,1897830.0
1709208785.59375,9.14,0.07172,33.34,1892121.0
1709208785.609375,10.09,0.07172,33.34,1887487.0
1709208785.625,11.04,0.07172,33.34,1884299.0
1709208785.640625,11.88,0.073001,33.39,1882349.0
1709208785.65625,12.56,0.075562,33.39,1881072.0
1709208785.671875,13.14,0.074281,33.39,1880504.0
1709208785.6875,13.76,0.07172,33.39,1879740.0
1709208785.703125,14.65,0.070439,33.37,1877938.0
1709208785.71875,15.96,0.070439,33.37,1876439.0
1709208785.734375,17.91,0.070439,33.37,1875247.0
1709208785.75,20.32,0.074281,33.37,1874678.0
1709208785.765625,22.9,0.074281,33.37,1874746.0
1709208785.78125,25.38,0.073001,33.37,1875112.0
1709208785.796875,27.58,0.073001,33.37,1875729.0
1709208785.8125,29.57,0.07172,33.37,1876576.0
1709208785.828125,31.68,0.070439,33.37,1877655.0
1709208785.84375,34.32,0.07172,33.37,1878529.0
1709208785.859375,37.81,0.074281,33.37,1879521.0
1709208785.875,42.54,0.074281,33.37,1880634.0
1709208785.890625,48.15,0.076843,33.37,1881516.0
1709208785.90625,54.1,0.074281,33.37,1882878.0
1709208785.921875,59.83,0.07172,33.37,1884352.0
1709208785.9375,64.97,0.07172,33.37,1885902.0
1709208785.953125,69.58,0.070439,33.41,1887432.0
1709208785.96875,74.14,0.07172,33.41,1889430.0
1709208785.984375,79.34,0.074281,33.41,1889463.0
1709208786.0,85.71,0.075562,33.41,1886554.0
1709208786.015625,93.76,0.074281,33.41,1883110.0
1709208786.03125,103.0,0.074281,33.41,1880839.0
1709208786.046875,112.62,0.070439,33.41,1879902.0
1709208786.0625,121.73,0.070439,33.41,1879902.0
1709208786.078125,129.77,0.07172,33.41,1880700.0
1709208786.09375,136.75,0.073001,33.41,1880495.0
1709208786.109375,143.3,0.074281,33.41,1878856.0
1709208786.125,150.75,0.074281,33.41,1875951.0
1709208786.140625,157.77,0.074281,33.41,1873716.0
1709208786.15625,166.64,0.070439,33.41,1873113.0
1709208786.171875,177.95,0.070439,33.41,1873726.0
1709208786.1875,191.79,0.070439,33.41,1875828.0
1709208786.203125,206.97,0.073001,33.41,1879307.0
1709208786.21875,220.57,0.074281,33.41,1883369.0
1709208786.234375,228.25,0.074281,33.41,1888028.0
1709208786.25,225.36,0.073001,33.41,1894108.0
1709208786.265625,208.53,0.07172,33.41,1902025.0
1709208786.28125,176.87,0.070439,33.41,1911620.0
1709208786.296875,132.76,0.07172,33.41,1922981.0
1709208786.3125,80.05,0.074281,33.41,1934376.0
1709208786.328125,23.07,0.074281,33.39,1945418.0
1709208786.34375,-34.94,0.07172,33.39,1956511.0
1709208786.359375,-92.44,0.07172,33.39,1967374.0
1709208786.375,-149.16,0.074281,33.39,1976978.0
1709208786.390625,-205.23,0.07172,33.41,1984827.0
1709208786.40625,-260.37,0.074281,33.41,1988449.0
1709208786.421875,-313.74,0.106299,33.41,1990896.0
1709208786.4375,-363.87,0.083246,33.41,1993838.0
1709208786.453125,-409.83,0.075562,33.41,1997922.0
1709208786.46875,-450.91,0.074281,33.41,2002408.0
1709208786.484375,-486.51,0.074281,33.41,2007750.0
1709208786.5,-515.74,0.074281,33.41,2013299.0
1709208786.515625,-537.23,0.075562,33.41,2018004.0
1709208786.53125,-549.22,0.073001,33.41,2022278.0
1709208786.546875,-549.94,0.078124,33.41,2026493.0
1709208786.5625,-538.33,0.076843,33.41,2031008.0
1709208786.578125,-514.17,0.074281,33.41,2035743.0
1709208786.59375,-478.66,0.074281,33.41,2040865.0
1709208786.609375,-433.93,0.073001,33.41,2046006.0
1709208786.625,-382.59,0.073001,33.41,2050659.0
1709208786.640625,-327.27,0.075562,33.41,2055454.0
1709208786.65625,-270.18,0.076843,33.41,2060294.0
1709208786.671875,-213.03,0.076843,33.41,2064499.0
1709208786.6875,-157.08,0.074281,33.41,2068785.0
1709208786.703125,-103.36,0.07172,33.39,2073062.0
1709208786.71875,-52.77,0.07172,33.39,2076739.0
1709208786.734375,-6.32,0.07172,33.39,2080232.0
1709208786.75,35.12,0.074281,33.39,2083941.0
1709208786.765625,70.88,0.075562,33.43,2087721.0
1709208786.78125,100.71,0.075562,33.43,2091114.0
1709208786.796875,124.78,0.07172,33.43,2094686.0
1709208786.8125,143.61,0.074281,33.43,2098289.0
1709208786.828125,157.93,0.07172,33.39,2100533.0
1709208786.84375,168.42,0.074281,33.39,2100361.0
1709208786.859375,175.64,0.075562,33.39,2100445.0
1709208786.875,179.96,0.073001,33.39,2101625.0
1709208786.890625,181.64,0.074281,33.37,2103803.0
1709208786.90625,180.91,0.07172,33.37,2105825.0
1709208786.921875,178.1,0.073001,33.37,2108200.0
1709208786.9375,173.64,0.07172,33.37,2110865.0
1709208786.953125,167.98,0.074281,33.39,2113415.0
1709208786.96875,161.54,0.075562,33.39,2115315.0
1709208786.984375,154.6,0.075562,33.39,2117159.0
1709208787.0,147.28,0.073001,33.39,2119083.0
1709208787.015625,139.61,0.07172,33.39,2121135.0
1709208787.03125,131.59,0.070439,33.39,2124555.0
1709208787.046875,123.3,0.074281,33.39,2126852.0
1709208787.0625,114.92,0.074281,33.39,2122869.0
1709208787.078125,106.71,0.074281,33.39,2128986.0
1709208787.09375,98.88,0.073001,33.39,2130709.0
1709208787.109375,91.53,0.07172,33.39,2132075.0
1709208787.125,84.57,0.07172,33.39,2133855.0
1709208787.140625,77.79,0.074281,33.39,2135736.0
1709208787.15625,70.92,0.075562,33.39,2137028.0
1709208787.171875,63.84,0.074281,33.39,2138481.0
1709208787.1875,56.63,0.074281,33.39,2140068.0
1709208787.203125,49.57,0.070439,33.37,2141588.0
1709208787.21875,43.03,0.070439,33.37,2142637.0
1709208787.234375,37.32,0.069159,33.37,2143704.0
1709208787.25,32.47,0.073001,33.37,2144718.0
1709208787.265625,28.25,0.073001,33.37,2145112.0
1709208787.28125,24.21,0.07172,33.37,2145686.0
1709208787.296875,19.91,0.073001,33.37,2145276.0
1709208787.3125,15.14,0.070439,33.37,2141200.0
1709208787.328125,10.0,0.069159,33.39,2134452.0
1709208787.34375,4.93,0.07172,33.39,2126525.0
1709208787.359375,0.46,0.073001,33.39,2118238.0
1709208787.375,-3.06,0.074281,33.39,2110463.0
1709208787.390625,-5.59,0.074281,33.37,2102578.0
1709208787.40625,-7.41,0.073001,33.37,2095592.0
1709208787.421875,-9.0,0.070439,33.37,2088220.0
1709208787.4375,-10.8,0.070439,33.37,2080070.0
1709208787.453125,-13.1,0.069159,33.39,2070639.0
1709208787.46875,-16.08,0.07172,33.39,2059980.0
1709208787.484375,-19.86,0.070439,33.39,2050074.0
1709208787.5,-24.32,0.074281,33.39,2040462.0
1709208787.515625,-28.85,0.073001,33.39,2032177.0
1709208787.53125,-32.16,0.070439,33.39,2024502.0
1709208787.546875,-32.43,0.070439,33.39,2017513.0
1709208787.5625,-28.04,0.070439,33.39,2011059.0
1709208787.578125,-18.4,0.074281,33.39,1999587.0
1709208787.59375,-4.57,0.074281,33.39,1993990.0
1709208787.609375,10.94,0.073001,33.39,1988624.0
1709208787.625,25.03,0.070439,33.39,2005135.0
1709208787.640625,35.3,0.087089,33.37,1983584.0
1709208787.65625,40.8,0.070439,33.37,1978950.0
1709208787.671875,42.14,0.073001,33.37,1974386.0
1709208787.6875,40.81,0.070439,33.37,1970510.0
1709208787.703125,38.2,0.073001,33.39,1966988.0
1709208787.71875,35.05,0.074281,33.39,1960747.0
1709208787.734375,31.45,0.07172,33.39,1963528.0
1709208787.75,27.4,0.070439,33.39,1957920.0
1709208787.765625,23.36,0.070439,33.39,1953281.0
1709208787.78125,20.28,0.073001,33.39,1943247.0
1709208787.796875,19.1,0.074281,33.39,1931340.0
1709208787.8125,20.12,0.074281,33.39,1919798.0
1709208787.828125,22.62,0.07172,33.37,1910526.0
1709208787.84375,25.08,0.070439,33.37,1903170.0
1709208787.859375,25.86,0.07172,33.37,1897516.0
1709208787.875,23.98,0.074281,33.37,1893046.0
1709208787.890625,19.64,0.073001,33.37,1887987.0
1709208787.90625,14.06,0.073001,33.37,1882002.0
1709208787.921875,8.97,0.073001,33.37,1876116.0
1709208787.9375,5.78,0.070439,33.37,1870385.0
1709208787.953125,5.05,0.070439,33.39,1859959.0
1709208787.96875,6.42,0.069159,33.39,1862629.0
1709208787.984375,8.86,0.074281,33.39,1858032.0
1709208788.0,11.28,0.07172,33.39,1855927.0
1709208788.015625,12.89,0.074281,33.39,1866005.0
1709208788.03125,13.43,0.070439,33.39,1854149.0
1709208788.046875,13.04,0.070439,33.39,1852487.0
1709208788.0625,12.01,0.070439,33.39,1850957.0
1709208788.078125,10.64,0.073001,33.39,1849739.0
1709208788.09375,9.09,0.074281,33.39,1848835.0
1709208788.109375,7.44,0.073001,33.39,1848997.0
1709208788.125,5.64,0.070439,33.39,1849431.0
1709208788.140625,3.77,0.070439,33.37,1848980.0
1709208788.15625,1.91,0.07172,33.37,1846688.0
1709208788.171875,0.2,0.074281,33.37,1840944.0
1709208788.1875,-1.21,0.074281,33.37,1834737.0
1709208788.203125,-2.25,0.075562,33.39,1829902.0
1709208788.21875,-2.89,0.07172,33.39,1827115.0
1709208788.234375,-3.19,0.07172,33.39,1825798.0
1709208788.25,-3.22,0.075562,33.39,1826120.0
1709208788.265625,-3.06,0.074281,33.39,1826581.0
1709208788.28125,-2.74,0.074281,33.39,1826153.0
1709208788.296875,-2.26,0.07172,33.39,1825782.0
1709208788.3125,-1.55,0.07172,33.39,1825684.0
1709208788.328125,-0.57,0.07172,33.39,1826227.0
1709208788.34375,0.62,0.074281,33.39,1827044.0
1709208788.359375,1.85,0.074281,33.39,1828565.0
1709208788.375,2.83,0.074281,33.39,1830206.0
1709208788.390625,3.34,0.070439,33.37,1831964.0
1709208788.40625,3.27,0.070439,33.37,1833664.0
1709208788.421875,2.8,0.074281,33.37,1835637.0
1709208788.4375,2.23,0.074281,33.37,1837519.0
1709208788.453125,1.91,0.073001,33.37,1839497.0
1709208788.46875,2.06,0.07172,33.37,1841571.0
1709208788.484375,2.68,0.07172,33.37,1843673.0
1709208788.5,3.63,0.07172,33.37,1845864.0
1709208788.515625,4.69,0.074281,33.39,1846127.0
1709208788.53125,5.73,0.074281,33.39,1843263.0
1709208788.546875,6.68,0.074281,33.39,1839165.0
1709208788.5625,7.57,0.07172,33.39,1836240.0
1709208788.578125,8.49,0.070439,33.37,1834508.0
1709208788.59375,9.43,0.070439,33.37,1834183.0
1709208788.609375,10.36,0.074281,33.37,1835363.0
1709208788.625,11.22,0.073001,33.37,1836682.0
1709208788.640625,11.91,0.074281,33.39,1837293.0
1709208788.65625,12.3,0.07172,33.39,1837473.0
1709208788.671875,12.24,0.07172,33.39,1837210.0
1709208788.6875,11.61,0.073001,33.39,1837223.0
1709208788.703125,10.3,0.074281,33.39,1837397.0
1709208788.71875,8.31,0.074281,33.39,1838080.0
1709208788.734375,5.82,0.07172,33.39,1838896.0
1709208788.75,2.93,0.07172,33.39,1840184.0
1709208788.765625,-0.13,0.070439,33.39,1841504.0
1709208788.78125,-3.14,0.074281,33.39,1842993.0
1709208788.796875,-5.92,0.075562,33.39,1844658.0
1709208788.8125,-8.38,0.074281,33.39,1845966.0
1709208788.828125,-10.54,0.073001,33.39,1847339.0
1709208788.84375,-12.46,0.07172,33.39,1848719.0
1709208788.859375,-14.23,0.073001,33.39,1849617.0
