time_stamp,baseline_empatica_bvp,baseline_empatica_eda,baseline_empatica_temp,baseline_samsung_bvp,cognitive_empatica_bvp,cognitive_empatica_eda,cognitive_empatica_temp,cognitive_samsung_bvp,survey_empatica_bvp,survey_empatica_eda,survey_empatica_temp,survey_samsung_bvp
1590567062.09375,-58.0,0.083226,30.05,1992854.0,,,,,,,,
1590567062.109375,-60.77,0.087068,30.05,1991381.0,,,,,,,,
1590567062.125,-64.93,0.083226,30.05,1990560.0,,,,,,,,
1590567062.140625,-68.01,0.080666,30.05,1990604.0,,,,,,,,
1590567062.15625,-68.45,0.079385,30.09,1991134.0,,,,,,,,
1590567062.171875,-66.46,0.076824,30.09,1991797.0,,,,,,,,
1590567062.1875,-64.01,0.076824,30.09,1992091.0,,,,,,,,
1590567062.203125,-63.78,0.079385,30.09,1993584.0,,,,,,,,
1590567062.21875,-67.91,0.078105,30.11,1992611.0,,,,,,,,
1590567062.234375,-77.33,0.078105,30.11,1993965.0,,,,,,,,
1590567062.25,-91.79,0.075544,30.11,1996415.0,,,,,,,,
1590567062.265625,-110.35,0.076824,30.11,1999119.0,,,,,,,,
1590567062.28125,-131.87,0.078105,30.09,2001296.0,,,,,,,,
1590567062.296875,-155.19,0.080666,30.09,2003350.0,,,,,,,,
1590567062.3125,-179.13,0.078105,30.09,2005083.0,,,,,,,,
1590567062.328125,-202.34,0.078105,30.09,2004317.0,,,,,,,,
1590567062.34375,-223.51,0.079385,30.05,2004117.0,,,,,,,,
1590567062.359375,-241.56,0.081946,30.05,2005538.0,,,,,,,,
1590567062.375,-255.83,0.080666,30.05,2006370.0,,,,,,,,
1590567062.390625,-265.98,0.079385,30.05,2005251.0,,,,,,,,
1590567062.40625,-271.89,0.078105,29.97,2003805.0,,,,,,,,
1590567062.421875,-273.46,0.081946,29.97,2001273.0,,,,,,,,
1590567062.4375,-270.93,0.081946,29.97,1997599.0,,,,,,,,
1590567062.453125,-265.17,0.079385,29.97,1994195.0,,,,,,,,
1590567062.46875,-257.94,0.078105,29.91,1991228.0,,,,,,,,
1590567062.484375,-251.45,0.080666,29.91,1988668.0,,,,,,,,
1590567062.5,-247.56,0.081946,29.91,1986959.0,,,,,,,,
1590567062.515625,-247.05,0.080666,29.91,1985997.0,,,,,,,,
1590567062.53125,-249.28,0.078105,29.85,1985091.0,,,,,,,,
1590567062.546875,-252.58,0.078105,29.85,1984172.0,,,,,,,,
1590567062.5625,-255.13,0.080666,29.85,1983367.0,,,,,,,,
1590567062.578125,-255.62,0.081946,29.85,1983390.0,,,,,,,,
1590567062.59375,-253.25,0.081946,29.87,1982991.0,,,,,,,,
1590567062.609375,-247.31,0.078105,29.87,1982438.0,,,,,,,,
1590567062.625,-236.61,0.078105,29.87,1983059.0,,,,,,,,
1590567062.640625,-219.46,0.080666,29.87,1982705.0,,,,,,,,
1590567062.65625,-194.46,0.080666,29.87,1983202.0,,,,,,,,
1590567062.671875,-161.48,0.078105,29.87,1983585.0,,,,,,,,
1590567062.6875,-122.43,0.078105,29.87,1983787.0,,,,,,,,
1590567062.703125,-81.01,0.080666,29.87,1984059.0,,,,,,,,
1590567062.71875,-41.51,0.080666,29.83,1984437.0,,,,,,,,
1590567062.734375,-7.37,0.079385,29.83,1985067.0,,,,,,,,
